Lon,Lat,Pixel Value
-121.194946391,40.2644109591,0
-121.191427668,40.2645386908,0
-121.187908923,40.2646663158,0
-121.184390155,40.2647938341,0
-121.180871365,40.2649212458,0
-121.177352553,40.2650485508,0
-121.173833718,40.2651757492,0
-121.170314861,40.2653028408,0
-121.166795981,40.2654298258,0
-121.103452342,40.2676973117,0
-121.215890624,40.2609468416,0
-121.212372175,40.2610752011,0
-121.208853704,40.2612034539,0
-121.205335211,40.2613316,0
-121.198298156,40.2615875724,0
-121.194779595,40.2617153987,0
-121.191261011,40.2618431182,0
-121.187742405,40.2619707311,0
-121.184223776,40.2620982374,0
-121.180705125,40.262225637,0
-121.177186452,40.26235293,0
-121.173667756,40.2624801162,0
-121.163111534,40.2628610351,0
-121.159592748,40.2629877947,0
-121.110327418,40.2647512279,0
-121.1068083,40.2648763872,0
-121.103289159,40.2650014398,0
-121.099769997,40.2651263857,0
-121.096250813,40.265251225,0
-121.208686376,40.2585079401,0
-121.205168021,40.2586360741,0
-121.187575909,40.2592751447,0
-121.18405742,40.2594026388,0
-121.177020373,40.2596573072,0
-121.173501816,40.2597844815,0
-121.169983236,40.259911549,0
-121.166464635,40.26003851,0
-121.16294601,40.2601653642,0
-121.159427364,40.2602921118,0
-121.117201871,40.2618047629,0
-121.113682936,40.2619301237,0
-121.110163979,40.2620553779,0
-121.106644999,40.2621805253,0
-121.103125998,40.2623055661,0
-121.099606975,40.2624305002,0
-121.09608793,40.2625553276,0
-121.22962789,40.2550414542,0
-121.22610981,40.2551702158,0
-121.222591707,40.2552988708,0
-121.219073581,40.2554274191,0
-121.215555433,40.2555558609,0
-121.212037263,40.255684196,0
-121.201482615,40.2560685616,0
-121.194446071,40.2563242723,0
-121.190927765,40.2564519676,0
-121.187409436,40.2565795563,0
-121.183891085,40.2567070384,0
-121.180372712,40.2568344139,0
-121.176854316,40.2569616827,0
-121.173335898,40.2570888449,0
-121.169817458,40.2572159004,0
-121.166298995,40.2573428493,0
-121.124075702,40.2588579169,0
-121.12055695,40.2589834792,0
-121.117038176,40.2591089348,0
-121.11351938,40.2592342838,0
-121.110000562,40.2593595261,0
-121.106481721,40.2594846617,0
-121.102962859,40.2596096906,0
-121.099443975,40.2597346128,0
-121.095925068,40.2598594284,0
-121.21186984,40.2529886907,0
-121.208351785,40.2531169071,0
-121.204833708,40.2532450168,0
-121.201315609,40.2533730199,0
-121.197797487,40.2535009164,0
-121.194279342,40.2536287063,0
-121.190761175,40.2537563896,0
-121.180206539,40.2541387996,0
-121.176688282,40.2542660564,0
-121.173170003,40.2543932065,0
-121.169651701,40.25452025,0
-121.130948911,40.25591069,0
-121.127430342,40.2560364537,0
-121.123911751,40.2561621108,0
-121.113355846,40.256538442,0
-121.109837167,40.2566636724,0
-121.102799742,40.2569138133,0
-121.099280996,40.2570387237,0
-121.095762229,40.2571635274,0
-121.09224344,40.2572882244,0
-121.088724628,40.2574128148,0
-121.208184524,40.2504213878,0
-121.204666586,40.2505494854,0
-121.201148625,40.2506774764,0
-121.197630642,40.2508053607,0
-121.187076557,40.2511883742,0
-121.183558484,40.2513158322,0
-121.180040389,40.2514431835,0
-121.176522271,40.2515704282,0
-121.17300413,40.2516975662,0
-121.169485967,40.2518245977,0
-121.165967782,40.2519515225,0
-121.134303112,40.2530890475,0
-121.130784705,40.2532149059,0
-121.127266275,40.2533406577,0
-121.102636647,40.2542179341,0
-121.09911804,40.2543428327,0
-121.095599412,40.2544676246,0
-121.092080761,40.2545923098,0
-121.088562089,40.2547168884,0
-121.085043395,40.2548413603,0
-121.204499486,40.2478539521,0
-121.200981664,40.247981931,0
-121.19746382,40.2481098032,0
-121.193945953,40.2482375689,0
-121.190428064,40.248365228,0
-121.186910152,40.2484927804,0
-121.183392217,40.2486202263,0
-121.17987426,40.2487475655,0
-121.176356281,40.2488747981,0
-121.17283828,40.2490019242,0
-121.169320256,40.2491289436,0
-121.165802209,40.2492558564,0
-121.134138789,40.2503932735,0
-121.123583916,40.2507704932,0
-121.120065581,40.2508960198,0
-121.102473574,40.2515220532,0
-121.098955106,40.2516469399,0
-121.091918105,40.2518963934,0
-121.088399572,40.2520209601,0
-121.200814726,40.2452863838,0
-121.19729702,40.2454142439,0
-121.193779292,40.2455419974,0
-121.190261541,40.2456696444,0
-121.186743768,40.2457971848,0
-121.183225973,40.2459246185,0
-121.179708155,40.2460519457,0
-121.172672452,40.2463062803,0
-121.169154566,40.2464332876,0
-121.165636659,40.2465601884,0
-121.137492596,40.2475715565,0
-121.133974489,40.2476974977,0
-121.130456358,40.2478233323,0
-121.126938206,40.2479490603,0
-121.116383617,40.2483256045,0
-121.112865377,40.2484509059,0
-121.109347114,40.2485761007,0
-121.105828829,40.2487011889,0
-121.102310523,40.2488261704,0
-121.197130243,40.2427186827,0
-121.193612654,40.2428464242,0
-121.190095042,40.242974059,0
-121.186577407,40.2431015873,0
-121.183059751,40.243229009,0
-121.17602437,40.2434835326,0
-121.1689889,40.2437376299,0
-121.165471131,40.2438645186,0
-121.16195334,40.2439913008,0
-121.158435526,40.2441179763,0
-121.137328179,40.2448757909,0
-121.13381021,40.2450017201,0
-121.130292219,40.2451275428,0
-121.126774205,40.2452532589,0
-121.12325617,40.2453788683,0
-121.119738112,40.2455043711,0
-121.109183807,40.2458802399,0
-121.105665661,40.2460053162,0
-121.102147493,40.2461302859,0
-121.098629304,40.2462551489,0
-121.095111092,40.2463799053,0
-121.091592858,40.2465045551,0
-121.088074602,40.2466290982,0
-121.186411069,40.240405988,0
-121.182893551,40.2405333976,0
-121.179376011,40.2406607007,0
-121.175858448,40.2407878971,0
-121.172340863,40.240914987,0
-121.168823255,40.2410419703,0
-121.165305625,40.241168847,0
-121.161787973,40.2412956171,0
-121.158270298,40.2414222807,0
-121.137163783,40.2421800234,0
-121.133645953,40.2423059407,0
-121.130128101,40.2424317515,0
-121.126610226,40.2425574556,0
-121.12309233,40.2426830532,0
-121.119574411,40.2428085441,0
-121.11605647,40.2429339284,0
-121.105502515,40.2433094416,0
-121.101984486,40.2434343995,0
-121.098466435,40.2435592507,0
-121.094948362,40.2436839953,0
-121.091430268,40.2438086333,0
-121.087912151,40.2439331646,0
-121.18976211,40.2375828828,0
-121.186244753,40.2377103869,0
-121.182727374,40.2378377844,0
-121.179209972,40.2379650754,0
-121.175692548,40.2380922598,0
-121.172175102,40.2382193376,0
-121.168657633,40.2383463089,0
-121.165140142,40.2384731736,0
-121.161622628,40.2385999317,0
-121.13699941,40.2394842541,0
-121.133481719,40.2396101595,0
-121.129964005,40.2397359584,0
-121.12644627,40.2398616506,0
-121.122928512,40.2399872362,0
-121.119410732,40.2401127152,0
-121.11589293,40.2402380877,0
-121.112375106,40.2403633535,0
-121.10885726,40.2404885127,0
-121.105339391,40.2406135653,0
-121.101821501,40.2407385113,0
-121.098303589,40.2408633507,0
-121.094785655,40.2409880834,0
-121.091267699,40.2411127096,0
-121.087749721,40.2412372291,0
-121.084231721,40.241361642,0
-121.182561219,40.2351421694,0
-121.179043956,40.2352694483,0
-121.175526671,40.2353966206,0
-121.172009363,40.2355236864,0
-121.168492033,40.2356506456,0
-121.16497468,40.2357774983,0
-121.157939909,40.2360308839,0
-121.136835059,40.236788483,0
-121.133317507,40.2369143765,0
-121.129799932,40.2370401634,0
-121.126282335,40.2371658437,0
-121.122764716,40.2372914174,0
-121.119247075,40.2374168846,0
-121.115729411,40.2375422451,0
-121.112211726,40.2376674991,0
-121.108694019,40.2377926464,0
-121.10517629,40.2379176872,0
-121.101658538,40.2380426213,0
-121.098140765,40.2381674489,0
-121.09462297,40.2382921698,0
-121.091105152,40.2384167841,0
-121.087587313,40.2385412919,0
-121.084069452,40.238665693,0
-121.182395087,40.2324465525,0
-121.178877962,40.2325738193,0
-121.175360816,40.2327009796,0
-121.171843647,40.2328280334,0
-121.164809242,40.2330818212,0
-121.161292006,40.2332085553,0
-121.157774747,40.2333351828,0
-121.154257467,40.2334617038,0
-121.13667073,40.2340927101,0
-121.133153316,40.2342185916,0
-121.12963588,40.2343443666,0
-121.126118422,40.234470035,0
-121.122600942,40.2345955968,0
-121.11908344,40.2347210521,0
-121.115565915,40.2348464007,0
-121.112048369,40.2349716428,0
-121.1085308,40.2350967783,0
-121.10501321,40.2352218072,0
-121.101495597,40.2353467295,0
-121.097977962,40.2354715452,0
-121.094460306,40.2355962543,0
-121.090942628,40.2357208569,0
-121.087424927,40.2358453528,0
-121.083907205,40.2359697421,0
-121.1681609,40.2302593137,0
-121.164643825,40.2303861423,0
-121.161126728,40.2305128644,0
-121.157609608,40.2306394799,0
-121.154092466,40.2307659889,0
-121.132989148,40.231522805,0
-121.129471851,40.231648568,0
-121.125954532,40.2317742245,0
-121.12243719,40.2318997744,0
-121.118919827,40.2320252178,0
-121.115402441,40.2321505546,0
-121.111885033,40.2322757848,0
-121.108367603,40.2324009084,0
-121.104850152,40.2325259254,0
-121.101332678,40.2326508359,0
-121.097815182,40.2327756398,0
-121.094297664,40.2329003371,0
-121.090780125,40.2330249278,0
-121.171512281,40.2274367218,0
-121.164478431,40.2276904616,0
-121.160961472,40.2278171716,0
-121.157444492,40.2279437751,0
-121.153927488,40.2280702721,0
-121.150410463,40.2281966625,0
-121.146893415,40.2283229464,0
-121.132825003,40.2288270165,0
-121.129307844,40.2289527676,0
-121.125790663,40.2290784122,0
-121.122273461,40.2292039502,0
-121.118756236,40.2293293817,0
-121.115238989,40.2294547066,0
-121.11172172,40.2295799249,0
-121.108204429,40.2297050367,0
-121.104687116,40.2298300419,0
-121.101169781,40.2299549405,0
-121.097652424,40.2300797325,0
-121.094135045,40.230204418,0
-121.090617644,40.2303289969,0
-121.087100221,40.2304534692,0
-121.083582776,40.230577835,0
-121.171346632,40.2247410633,0
-121.167829857,40.2248679744,0
-121.157279397,40.2252480686,0
-121.153762533,40.2253745535,0
-121.132660879,40.2261312262,0
-121.129143859,40.2262569654,0
-121.125626817,40.2263825981,0
-121.122109753,40.2265081242,0
-121.118592667,40.2266335438,0
-121.115075559,40.2267588568,0
-121.111558428,40.2268840632,0
-121.108041276,40.2270091631,0
-121.104524102,40.2271341565,0
-121.101006906,40.2272590433,0
-121.097489687,40.2273838235,0
-121.093972447,40.2275084971,0
-121.090455185,40.2276330642,0
-121.086937901,40.2277575248,0
-121.083420595,40.2278818787,0
-121.16414771,40.2222990946,0
-121.160631028,40.2224257806,0
-121.146564081,40.2229314596,0
-121.125462993,40.2236867821,0
-121.121946068,40.2238122963,0
-121.11842912,40.223937704,0
-121.114912151,40.2240630052,0
-121.111395159,40.2241881997,0
-121.107878145,40.2243132878,0
-121.10436111,40.2244382693,0
-121.100844052,40.2245631442,0
-121.097326973,40.2246879126,0
-121.093809871,40.2248125745,0
-121.090292748,40.2249371297,0
-121.086775602,40.2250615785,0
-121.083258435,40.2251859206,0
-121.163982382,40.2196034084,0
-121.16046584,40.2197300824,0
-121.156949275,40.2198566499,0
-121.153432688,40.2199831109,0
-121.149916078,40.2201094654,0
-121.146399447,40.2202357134,0
-121.142882793,40.2203618549,0
-121.132332698,40.2207396401,0
-121.128815956,40.2208653555,0
-121.125299191,40.2209909644,0
-121.121782404,40.2211164667,0
-121.118265596,40.2212418625,0
-121.114748765,40.2213671517,0
-121.111231912,40.2214923345,0
-121.107715037,40.2216174106,0
-121.10419814,40.2217423803,0
-121.100681221,40.2218672434,0
-121.09716428,40.221992,0
-121.093647317,40.22211665,0
-121.090130333,40.2222411935,0
-121.086613326,40.2223656304,0
-121.083096297,40.2224899608,0
-121.079579247,40.2226141846,0
-121.160300673,40.2170343824,0
-121.156784247,40.2171609379,0
-121.153267799,40.2172873869,0
-121.149751328,40.2174137294,0
-121.146234835,40.2175399654,0
-121.14271832,40.2176660949,0
-121.139201782,40.2177921179,0
-121.135685223,40.2179180344,0
-121.132168641,40.2180438444,0
-121.128652037,40.2181695479,0
-121.125135411,40.2182951448,0
-121.121618763,40.2184206352,0
-121.118102093,40.2185460191,0
-121.114585401,40.2186712965,0
-121.111068686,40.2187964673,0
-121.10755195,40.2189215317,0
-121.104035192,40.2190464895,0
-121.100518412,40.2191713407,0
-121.09700161,40.2192960855,0
-121.093484785,40.2194207237,0
-121.089967939,40.2195452554,0
-121.086451071,40.2196696805,0
-121.156619242,40.214465224,0
-121.153102932,40.2145916611,0
-121.1495866,40.2147179916,0
-121.146070245,40.2148442156,0
-121.142553869,40.2149703332,0
-121.13903747,40.2150963442,0
-121.135521049,40.2152222488,0
-121.132004606,40.2153480468,0
-121.128488141,40.2154737384,0
-121.124971653,40.2155993234,0
-121.121455144,40.2157248019,0
-121.117938612,40.2158501739,0
-121.114422059,40.2159754394,0
-121.110905483,40.2161005984,0
-121.107388886,40.2162256509,0
-121.103872266,40.2163505969,0
-121.100355624,40.2164754363,0
-121.096838961,40.2166001692,0
-121.093322275,40.2167247956,0
-121.089805568,40.2168493155,0
-121.086288839,40.2169737288,0
-121.082772088,40.2170980356,0
-121.079255315,40.2172222359,0
-121.149421894,40.212022252,0
-121.145905678,40.212148464,0
-121.14238944,40.2122745696,0
-121.13887318,40.2124005687,0
-121.135356897,40.2125264613,0
-121.131840593,40.2126522474,0
-121.128324266,40.2127779271,0
-121.124807917,40.2129035002,0
-121.121291547,40.2130289668,0
-121.117775154,40.213154327,0
-121.114258739,40.2132795806,0
-121.110742302,40.2134047277,0
-121.107225843,40.2135297683,0
-121.103709362,40.2136547024,0
-121.100192859,40.21377953,0
-121.096676334,40.2139042511,0
-121.093159787,40.2140288657,0
-121.089643219,40.2141533737,0
-121.086126628,40.2142777753,0
-121.082610015,40.2144020703,0
-121.14925721,40.2093265105,0
-121.145741133,40.2094527106,0
-121.142225033,40.2095788042,0
-121.138708912,40.2097047914,0
-121.135192768,40.2098306721,0
-121.131676602,40.2099564463,0
-121.128160414,40.210082114,0
-121.124644204,40.2102076752,0
-121.121127972,40.2103331299,0
-121.117611717,40.2104584782,0
-121.114095441,40.2105837199,0
-121.110579143,40.2107088552,0
-121.107062822,40.2108338839,0
-121.10354648,40.2109588062,0
-121.100030116,40.211083622,0
-121.096513729,40.2112083312,0
-121.089480891,40.2114574302,0
-121.085964439,40.21158182,0
-121.082447965,40.2117061032,0
-121.138544666,40.2070090122,0
-121.13502866,40.207134881,0
-121.131512633,40.2072606432,0
-121.127996584,40.207386299,0
-121.124480512,40.2075118484,0
-121.120964419,40.2076372912,0
-121.117448303,40.2077626276,0
-121.113932165,40.2078878574,0
-121.110416005,40.2080129808,0
-121.106899824,40.2081379977,0
-121.10338362,40.2082629082,0
-121.099867394,40.2083877121,0
-121.096351147,40.2085124095,0
-121.092834877,40.2086370005,0
-121.085802272,40.2088858629,0
-121.082285937,40.2090101343,0
-121.113768911,40.2051919931,0
-121.11025289,40.2053171047,0
-121.106736847,40.2054421097,0
-121.103220782,40.2055670083,0
-121.099704695,40.2056918004,0
-121.096188586,40.205816486,0
-121.092672455,40.2059410651,0
-121.089156302,40.2060655378,0
-121.11360568,40.202496127,0
-121.110089797,40.2026212267,0
-121.106573892,40.2027462199,0
-121.103057966,40.2028711066,0
-121.099542017,40.2029958869,0
-121.096026047,40.2031205607,0
-121.092510054,40.203245128,0
-121.08899404,40.2033695889,0
-121.085478004,40.2034939432,0
-121.11344247,40.1998002591,0
-121.109926726,40.1999253469,0
-121.10641096,40.2000503283,0
-121.102895172,40.2001752032,0
-121.099379362,40.2002999716,0
-121.09586353,40.2004246336,0
-121.092347676,40.2005491891,0
-121.0888318,40.2006736381,0
-121.085315902,40.2007979807,0
-121.106248049,40.1973544349,0
-121.102732399,40.1974792979,0
-121.099216728,40.1976040545,0
-121.088669582,40.1979776856,0
-121.085153823,40.1981020164,0
-121.102569649,40.1947833908,0
-121.099054116,40.1949081356,0
-121.095538561,40.1950327739,0
-121.092022984,40.1951573058,0
-121.088507386,40.1952817313,0
-121.084991765,40.1954060503,0
-121.081476123,40.1955302628,0
-121.077960458,40.1956543689,0
-121.102406921,40.1920874819,0
-121.098891526,40.1922122149,0
-121.09537611,40.1923368414,0
-121.091860672,40.1924613615,0
-121.088345211,40.1925857751,0
-121.084829729,40.1927100823,0
-121.081314225,40.1928342831,0
-121.0777987,40.1929583774,0
-121.095213681,40.1896409071,0
-121.091698381,40.1897654153,0
-121.088183059,40.1898898172,0
-121.084667715,40.1900141126,0
-121.088020928,40.1871938574,0
-121.08785882,40.1844978959,0
-121.091049436,40.1789816127,0
-121.087534668,40.1791059674,0
