pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P3S2	3	plate	1	na	Spec00691.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00692.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00693.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00694.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00695.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00696.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00697.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00698.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00699.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	plate	1	na	Spec00700.asd.txt	P3S2_3	P3S2_3_PL1
P3S2	3	water	1	na	Spec00701.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00702.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00703.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00704.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00705.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00706.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00707.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00708.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00709.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	water	1	na	Spec00710.asd.txt	P3S2_3	P3S2_3_WA1
P3S2	3	sky	1	na	Spec00711.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00712.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00713.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00714.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00715.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00716.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00717.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00718.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00719.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00720.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00721.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00722.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00723.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00724.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00725.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00726.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00727.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00728.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00729.asd.txt	P3S2_3	P3S2_3_SK1
P3S2	3	sky	1	na	Spec00730.asd.txt	P3S2_3	P3S2_3_SK1
