pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P2S1	2	plate	1	na	Spec00301.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00302.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00303.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00304.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00305.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00306.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00307.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00308.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00309.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	plate	1	na	Spec00310.asd.txt	P2S1_2	P2S1_2_PL1
P2S1	2	water	1	na	Spec00311.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00312.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00313.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00314.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00315.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00316.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00317.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00318.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00319.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	water	1	na	Spec00320.asd.txt	P2S1_2	P2S1_2_WA1
P2S1	2	sky	1	na	Spec00321.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00322.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00323.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00324.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00325.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00326.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00327.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00328.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00329.asd.txt	P2S1_2	P2S1_2_SK1
P2S1	2	sky	1	na	Spec00330.asd.txt	P2S1_2	P2S1_2_SK1
