waterbody	sample	pix_site	pixel	site	rep	Lat	Lon	uniqueID	pix_FID	CInoncyano_pix_sat	CIcyano_pix_sat	CInoncyano_sat	CInoncyano_mod_sat	CIcyano_sat	CIcyano_mod_sat	CI_sat	CI_mod_sat	CI_field	ss665_field	CI_mod_field	CI_pix_field	ss665_threshold	date	lat	long	secchi_disappear_m	secchi_reappear_m	time	temp_C	pH	cond_us	DO_mgL	turb_ntu	chla_ugL	secchi_avg
ClearLake_20191008	CL03C_3	CL03C	CL03C	CL03C	3	38.9641253595	-122.677559025	ClearLake_20191008-CL03C_3	1391	117	0	0.0015995580286146678	25.281302562699974	6.309573444801929e-5	0.9972394401831456	0.0015995580286146678	25.281302562699974	2.1130507905091518e-4	-0.001650715041839845	3.3397148093139437	43.742494677563265	<0	2019-10-08	38.9632	-122.679	NA	NA	NA	NA	NA	NA	NA	NA	29.775	NA
LakeAlmanor_20190815	P2S1_1	P2S1	P2	S1	1	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S1_1	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.022708885097442e-4	-3.799602308271438e-4	-6.35796380165644	0	<0	2019-08-15	40.29947	-121.19711	3.68	3.56	11:55:00	22.7	8.56	95.5	8.4	0.65	1.69	3.62
LakeAlmanor_20190815	P2S1_2	P2S1	P2	S1	2	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S1_2	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-3.9383875881375064e-4	-3.6782921787029826e-4	-6.224692474027916	0	<0	2019-08-15	40.29947	-121.19711	3.68	3.56	11:55:00	22.7	8.56	95.5	8.4	0.65	1.69	3.62
LakeAlmanor_20190815	P2S1_3	P2S1	P2	S1	3	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S1_3	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-3.903144718606183e-4	-3.7204418186433325e-4	-6.168990484362007	0	<0	2019-08-15	40.29947	-121.19711	3.68	3.56	11:55:00	22.7	8.56	95.5	8.4	0.65	1.69	3.62
LakeAlmanor_20190815	P2S2_1	P2S2	P2	S2	1	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S2_1	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-3.9975083747969826e-4	-3.7350157227175476e-4	-6.318133941517377	0	<0	2019-08-15	40.30077	-121.19738	3.21	3.35	12:13:00	23.2	8.56	95.3	8.34	0.74	1.69	3.2800000000000002
LakeAlmanor_20190815	P2S2_2	P2S2	P2	S2	2	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S2_2	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-3.483774575803987e-4	-3.536117267557712e-4	-5.506168425000566	0	<0	2019-08-15	40.30077	-121.19738	3.21	3.35	12:13:00	23.2	8.56	95.3	8.34	0.74	1.69	3.2800000000000002
LakeAlmanor_20190815	P2S2_3	P2S2	P2	S2	3	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S2_3	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-3.5394380552119847e-4	-3.5798650461033943e-4	-5.594145556147536	0	<0	2019-08-15	40.30077	-121.19738	3.21	3.35	12:13:00	23.2	8.56	95.3	8.34	0.74	1.69	3.2800000000000002
LakeAlmanor_20190815	P2S3_1	P2S3	P2	S3	1	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S3_1	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.509032999114945e-4	-4.000036725832442e-4	-7.126607817695155	0	<0	2019-08-15	40.29917	-121.196	3.99	3.87	12:54:00	22.9	8.54	96.1	8.47	0.72	1.73	3.93
LakeAlmanor_20190815	P2S3_2	P2S3	P2	S3	2	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S3_2	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.193323085036844e-4	-3.834621244429232e-4	-6.627622615716263	0	<0	2019-08-15	40.29917	-121.196	3.99	3.87	12:54:00	22.9	8.54	96.1	8.47	0.72	1.73	3.93
LakeAlmanor_20190815	P2S3_3	P2S3	P2	S3	3	40.2994530793	-121.197116772	LakeAlmanor_20190815-P2S3_3	55	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.33130787680452e-4	-3.8753567684722675e-4	-6.845710062831326	0	<0	2019-08-15	40.29917	-121.196	3.99	3.87	12:54:00	22.9	8.54	96.1	8.47	0.72	1.73	3.93
LakeAlmanor_20190815	P1S1_1	P1S1	P1	S1	1	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S1_1	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.94629099451362e-4	-4.5117293243571513e-4	-7.817701950066677	0	<0	2019-08-15	40.29401	-121.19313	NA	NA	10:30:00	22.7	8.52	95.7	8.36	0.78	1.57	NA
LakeAlmanor_20190815	P1S1_2	P1S1	P1	S1	2	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S1_2	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.7833606656556436e-4	-4.459138706793676e-4	-7.5601876325607265	0	<0	2019-08-15	40.29401	-121.19313	NA	NA	10:30:00	22.7	8.52	95.7	8.36	0.78	1.57	NA
LakeAlmanor_20190815	P1S1_3	P1S1	P1	S1	3	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S1_3	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.39220585914764e-4	-4.147397290252832e-4	-6.94196042008831	0	<0	2019-08-15	40.29401	-121.19313	NA	NA	10:30:00	22.7	8.52	95.7	8.36	0.78	1.57	NA
LakeAlmanor_20190815	P1S2_1	P1S2	P1	S2	1	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S2_1	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.4424034990364744e-4	-4.0065228223114995e-4	-7.021298693490131	0	<0	2019-08-15	40.29356	-121.19407	3.77	3.52	11:12:00	22.7	8.56	95.6	8.39	0.8	1.67	3.645
LakeAlmanor_20190815	P1S2_2	P1S2	P1	S2	2	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S2_2	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.749992454618679e-4	-4.3307086413514086e-4	-7.507448574389005	0	<0	2019-08-15	40.29356	-121.19407	3.77	3.52	11:12:00	22.7	8.56	95.6	8.39	0.8	1.67	3.645
LakeAlmanor_20190815	P1S2_3	P1S2	P1	S2	3	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S2_3	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.409438196658964e-4	-3.958228718618528e-4	-6.969196439707033	0	<0	2019-08-15	40.29356	-121.19407	3.77	3.52	11:12:00	22.7	8.56	95.6	8.39	0.8	1.67	3.645
LakeAlmanor_20190815	P1S3_1	P1S3	P1	S3	1	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S3_1	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.165738284852194e-4	-3.5618166156435723e-4	-6.58402434249802	0	<0	2019-08-15	40.29434	-121.19446	3.67	3.74	11:36:00	22.9	8.58	97	8.39	0.98	1.72	3.705
LakeAlmanor_20190815	P1S3_2	P1S3	P1	S3	2	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S3_2	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.2462347008120926e-4	-3.563820568253794e-4	-6.711250376858127	0	<0	2019-08-15	40.29434	-121.19446	3.67	3.74	11:36:00	22.9	8.58	97	8.39	0.98	1.72	3.705
LakeAlmanor_20190815	P1S3_3	P1S3	P1	S3	3	40.2941898691	-121.193262366	LakeAlmanor_20190815-P1S3_3	86	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-4.265688308637528e-4	-3.5899876996665415e-4	-6.741997154191169	0	<0	2019-08-15	40.29434	-121.19446	3.67	3.74	11:36:00	22.9	8.58	97	8.39	0.98	1.72	3.705
LakeAlmanor_20190815	P3S1_1	P3S1	P3	S1	1	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S1_1	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.9987695574054316e-4	-2.852123984745487e-4	-4.739609263331318	0	<0	2019-08-15	40.26472	-121.18719	5.24	5.57	13:26:00	23.1	8.37	95	8.04	0.41	1.19	5.405
LakeAlmanor_20190815	P3S1_2	P3S1	P3	S1	2	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S1_2	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.8362472156985726e-4	-2.7693739534891864e-4	-4.482739776861477	0	<0	2019-08-15	40.26472	-121.18719	5.24	5.57	13:26:00	23.1	8.37	95	8.04	0.41	1.19	5.405
LakeAlmanor_20190815	P3S1_3	P3S1	P3	S1	3	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S1_3	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.9196996443873536e-4	-2.7426759499159627e-4	-4.614637842547811	0	<0	2019-08-15	40.26472	-121.18719	5.24	5.57	13:26:00	23.1	8.37	95	8.04	0.41	1.19	5.405
LakeAlmanor_20190815	P3S2_1	P3S2	P3	S2	1	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S2_1	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.706694308145632e-4	-2.730406978547265e-4	-4.277979074521718	0	<0	2019-08-15	40.26411	-121.18857	5.19	4.94	13:53:00	23	8.4	95.3	8.04	0.4	1.1	5.065
LakeAlmanor_20190815	P3S2_2	P3S2	P3	S2	2	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S2_2	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.729839729817355e-4	-2.898271941559447e-4	-4.314560830091467	0	<0	2019-08-15	40.26411	-121.18857	5.19	4.94	13:53:00	23	8.4	95.3	8.04	0.4	1.1	5.065
LakeAlmanor_20190815	P3S2_3	P3S2	P3	S2	3	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S2_3	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.523094714502038e-4	-2.748519932369751e-4	-3.987796611975332	0	<0	2019-08-15	40.26411	-121.18857	5.19	4.94	13:53:00	23	8.4	95.3	8.04	0.4	1.1	5.065
LakeAlmanor_20190815	P3S3_1	P3S3	P3	S3	1	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S3_1	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.71566929290428e-4	-0.00028178914195409166	-4.292164199482487	0	<0	2019-08-15	40.26545	-121.18843	4.29	5.17	14:14:00	23	8.38	95.1	8.02	0.38	1.18	4.73
LakeAlmanor_20190815	P3S3_2	P3S3	P3	S3	2	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S3_2	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.847834289624044e-4	-2.81935006474028e-4	-4.501053355768015	0	<0	2019-08-15	40.26545	-121.18843	4.29	5.17	14:14:00	23	8.38	95.1	8.02	0.38	1.18	4.73
LakeAlmanor_20190815	P3S3_3	P3S3	P3	S3	3	40.264666317	-121.187908909	LakeAlmanor_20190815-P3S3_3	307	0	0	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	6.309573444801929e-5	0.9972394401831456	-2.9448673689872493e-4	-2.929791350261559e-4	-4.65441588429699	0	<0	2019-08-15	40.26545	-121.18843	4.29	5.17	14:14:00	23	8.38	95.1	8.02	0.38	1.18	4.73
LakeSanAntonio_20190801	P1S1_1	P1S1	P1	S1	1	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S1_1	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.003609974539887872	-0.0012754800373443289	57.056297398344995	146.45867824686582	<0	2019-08-01	35.85672	-120.97341	0.62	0.52	10:27:00	25.9	9.34	310.8	9.22	8.74	37.66	0.5700000000000001
LakeSanAntonio_20190801	P1S1_2	P1S1	P1	S1	2	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S1_2	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.004056419585188599	-0.001451173631451086	64.11244169943114	150.67857257566465	<0	2019-08-01	35.85672	-120.97341	0.62	0.52	10:27:00	25.9	9.34	310.8	9.22	8.74	37.66	0.5700000000000001
LakeSanAntonio_20190801	P1S1_3	P1S1	P1	S1	3	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S1_3	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.003607397225945327	-0.0014340657087639104	57.01556248756657	146.432830581278	<0	2019-08-01	35.85672	-120.97341	0.62	0.52	10:27:00	25.9	9.34	310.8	9.22	8.74	37.66	0.5700000000000001
LakeSanAntonio_20190801	P1S2_1	P1S2	P1	S2	1	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S2_1	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.0037669672786349298	-0.0012615324733464411	59.53759589293522	147.99932064719272	<0	2019-08-01	35.85629	-120.97363	0.61	0.59	11:19:00	26.4	9.38	312	8.91	10.34	38.42	0.6
LakeSanAntonio_20190801	P1S2_2	P1S2	P1	S2	2	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S2_2	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.003581491892914122	-0.0012350170523319388	56.60612403604842	146.17199770201987	<0	2019-08-01	35.85629	-120.97363	0.61	0.59	11:19:00	26.4	9.38	312	8.91	10.34	38.42	0.6
LakeSanAntonio_20190801	P1S2_3	P1S2	P1	S2	3	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S2_3	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.0037737071298381613	-0.00128161988839593	59.64412045437551	148.06401603134793	<0	2019-08-01	35.85629	-120.97363	0.61	0.59	11:19:00	26.4	9.38	312	8.91	10.34	38.42	0.6
LakeSanAntonio_20190801	P1S3_1	P1S3	P1	S3	1	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S3_1	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.0034697265317476405	-0.001277183529477679	54.839652385047174	145.0246039166952	<0	2019-08-01	35.85738	-120.97282	0.56	0.59	11:40:00	26	9.41	310.8	9.92	9.29	49.32	0.575
LakeSanAntonio_20190801	P1S3_2	P1S3	P1	S3	2	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S3_2	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.0036739611371170056	-0.0012928784843447717	58.067617085138956	147.09454650499242	<0	2019-08-01	35.85738	-120.97282	0.56	0.59	11:40:00	26	9.41	310.8	9.92	9.29	49.32	0.575
LakeSanAntonio_20190801	P1S3_3	P1S3	P1	S3	3	35.8567361488	-120.973363794	LakeSanAntonio_20190801-P1S3_3	20	156	0	0.004698941086052151	74.26760967444974	6.309573444801929e-5	0.9972394401831456	0.004698941086052151	74.26760967444974	0.0036560501745621005	-0.0013416663553854997	57.78453109798542	146.91767893608332	<0	2019-08-01	35.85738	-120.97282	0.56	0.59	11:40:00	26	9.41	310.8	9.92	9.29	49.32	0.575
LakeSanAntonio_20190801	P3S1_1	P3S1	P3	S1	1	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S1_1	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.001897300359972209	-0.0019220089898894345	29.987173703425558	123.17800742613213	<0	2019-08-01	35.84666	-120.95964	0.7	0.72	13:35:00	27.2	9.28	313.5	8.49	5.44	33.68	0.71
LakeSanAntonio_20190801	P3S1_2	P3S1	P3	S1	2	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S1_2	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.0020867064615123425	-0.0020844667658828442	32.980771231365644	126.62178007059995	<0	2019-08-01	35.84666	-120.95964	0.7	0.72	13:35:00	27.2	9.28	313.5	8.49	5.44	33.68	0.71
LakeSanAntonio_20190801	P3S1_3	P3S1	P3	S1	3	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S1_3	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.0019063899671042978	-0.001981153956194281	30.130836580277506	123.3509786459653	<0	2019-08-01	35.84666	-120.95964	0.7	0.72	13:35:00	27.2	9.28	313.5	8.49	5.44	33.68	0.71
LakeSanAntonio_20190801	P3S2_1	P3S2	P3	S2	1	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S2_1	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.001924807399315557	-0.001980545786351464	30.421927411514254	123.69893995893932	<0	2019-08-01	35.84705	-120.96039	0.8	0.77	13:57:00	27.5	9.33	314.7	9.02	5.46	37.08	0.785
LakeSanAntonio_20190801	P3S2_2	P3S2	P3	S2	2	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S2_2	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.001391690378166436	-0.0015678685260732952	21.995916931188592	111.96188538622094	<0	2019-08-01	35.84705	-120.96039	0.8	0.77	13:57:00	27.5	9.33	314.7	9.02	5.46	37.08	0.785
LakeSanAntonio_20190801	P3S2_3	P3S2	P3	S2	3	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S2_3	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.001351007712166644	-0.0015867143680829265	21.352920072182	110.88815234829885	<0	2019-08-01	35.84705	-120.96039	0.8	0.77	13:57:00	27.5	9.33	314.7	9.02	5.46	37.08	0.785
LakeSanAntonio_20190801	P3S3_1	P3S3	P3	S3	1	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S3_1	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.0018568428267698991	-0.0019640767853781084	29.347735108807075	122.3979286882693	<0	2019-08-01	35.84622	-120.95975	0.77	0.76	14:15:00	26.9	9.36	314.2	9.37	6.11	41.42	0.765
LakeSanAntonio_20190801	P3S3_2	P3S3	P3	S3	2	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S3_2	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.0011779915142809004	-0.0014504328701745303	18.6183679216822	105.9285135000794	<0	2019-08-01	35.84622	-120.95975	0.77	0.76	14:15:00	26.9	9.36	314.2	9.37	6.11	41.42	0.765
LakeSanAntonio_20190801	P3S3_3	P3S3	P3	S3	3	35.8463810737	-120.959567715	LakeSanAntonio_20190801-P3S3_3	31	129	0	0.002228435149270303	35.22081865254401	6.309573444801929e-5	0.9972394401831456	0.002228435149270303	35.22081865254401	0.0012123524913845505	-0.0014998722688867646	19.16144934978127	106.96907577287	<0	2019-08-01	35.84622	-120.95975	0.77	0.76	14:15:00	26.9	9.36	314.2	9.37	6.11	41.42	0.765
LakeSanAntonio_20190801	P2S1_1	P2S1	P2	S1	1	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S1_1	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	0.0016788644073012955	-0.0016813275436236693	26.534754152990292	118.75130183030662	<0	2019-08-01	35.83334	-120.95298	0.91	0.87	12:21:00	25.8	9.25	313.4	7.14	5.36	20.15	0.89
LakeSanAntonio_20190801	P2S1_2	P2S1	P2	S1	2	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S1_2	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	0.0014466011217771505	-0.0015435436742080554	22.863791117889782	113.3623997948316	<0	2019-08-01	35.83334	-120.95298	0.91	0.87	12:21:00	25.8	9.25	313.4	7.14	5.36	20.15	0.89
LakeSanAntonio_20190801	P2S1_3	P2S1	P2	S1	3	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S1_3	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	0.0015390242791965903	-0.0015536092624522544	24.324555757072364	115.60378926567996	<0	2019-08-01	35.83334	-120.95298	0.91	0.87	12:21:00	25.8	9.25	313.4	7.14	5.36	20.15	0.89
LakeSanAntonio_20190801	P2S2_1	P2S2	P2	S2	1	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S2_1	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	7.383525383458753e-4	-7.675356117274081e-4	11.669794772013462	89.02198102151334	<0	2019-08-01	35.83358	-120.95229	0.83	0.81	12:48:00	25.9	9.24	314.2	7.42	5.35	24.28	0.8200000000000001
LakeSanAntonio_20190801	P2S2_2	P2S2	P2	S2	2	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S2_2	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	7.58347293998643e-4	-7.924482249065108e-4	11.985815484161472	89.98901178477799	<0	2019-08-01	35.83358	-120.95229	0.83	0.81	12:48:00	25.9	9.24	314.2	7.42	5.35	24.28	0.8200000000000001
LakeSanAntonio_20190801	P2S2_3	P2S2	P2	S2	3	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S2_3	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	6.149860266375799e-4	-7.773561525957436e-4	9.719964848491745	82.40543734129349	<0	2019-08-01	35.83358	-120.95229	0.83	0.81	12:48:00	25.9	9.24	314.2	7.42	5.35	24.28	0.8200000000000001
LakeSanAntonio_20190801	P2S3_1	P2S3	P2	S3	1	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S3_1	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	4.3531219080434214e-4	-6.43289539841939e-4	6.880187531856972	69.9000691359477	<0	2019-08-01	35.83391	-120.95346	0.75	0.8	13:11:00	26.3	9.23	313.6	7.42	4.71	33.64	0.775
LakeSanAntonio_20190801	P2S3_2	P2S3	P2	S3	2	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S3_2	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	0.001056008948195325	-0.0014226252077526426	16.690411507837787	101.97229985418703	<0	2019-08-01	35.83391	-120.95346	0.75	0.8	13:11:00	26.3	9.23	313.6	7.42	4.71	33.64	0.775
LakeSanAntonio_20190801	P2S3_3	P2S3	P2	S3	3	35.8331076357	-120.952268843	LakeSanAntonio_20190801-P2S3_3	36	121	0	0.0017864875748520499	28.235757688300122	6.309573444801929e-5	0.9972394401831456	0.0017864875748520499	28.235757688300122	0.0010463433032813466	-0.0013948106478749644	16.537644250156273	101.63951659328207	<0	2019-08-01	35.83391	-120.95346	0.75	0.8	13:11:00	26.3	9.23	313.6	7.42	4.71	33.64	0.775
SanPabloReservoir_20190812	P3S1_1	P3S1	P3	S1	1	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S1_1	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	4.1034363175026416e-5	-6.182856394392538e-4	0.648555496166664	-15.571025178235201	<0	2019-08-12	37.93599	-122.25276	1.05	1.02	14:02:00	24.5	9	239.2	9.64	2.81	9.97	1.0350000000000001
SanPabloReservoir_20190812	P3S1_2	P3S1	P3	S1	2	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S1_2	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	1.504091584807654e-5	-7.228162166168601e-4	0.23772438234370238	-51.893809879539475	<0	2019-08-12	37.93599	-122.25276	1.05	1.02	14:02:00	24.5	9	239.2	9.64	2.81	9.97	1.0350000000000001
SanPabloReservoir_20190812	P3S1_3	P3S1	P3	S1	3	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S1_3	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	-1.7353472504012704e-5	-6.495359697188362e-4	-0.2742747565509715	0	<0	2019-08-12	37.93599	-122.25276	1.05	1.02	14:02:00	24.5	9	239.2	9.64	2.81	9.97	1.0350000000000001
SanPabloReservoir_20190812	P3S2_1	P3S2	P3	S2	1	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S2_1	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	1.7469831032420604e-5	-5.955872039231863e-4	0.27611382403699347	-46.47594128978446	<0	2019-08-12	37.93659	-122.25378	1.11	1.01	14:23:00	24.4	9.01	239.3	9.75	2.77	10.23	1.06
