Lon,Lat,Pixel Value
-121.092405393,37.0553632385,132
-121.089039869,37.0554794868,132
-121.085674326,37.05559564,129
-121.082308763,37.055711698,149
-121.078943181,37.0558276608,149
-121.146104152,37.050793115,145
-121.142739057,37.0509108744,145
-121.139373943,37.0510285386,155
-121.13600881,37.0511461077,155
-121.132643656,37.0512635817,142
-121.129278484,37.0513809605,142
-121.125913291,37.0514982442,142
-121.12254808,37.0516154328,151
-121.119182849,37.0517325262,151
-121.115817598,37.0518495244,159
-121.112452328,37.0519664276,159
-121.109087039,37.0520832355,0
-121.10572173,37.0521999484,133
-121.102356402,37.052316566,133
-121.098991054,37.0524330885,132
-121.095625687,37.0525495159,132
-121.092260301,37.0526658481,136
-121.088894896,37.0527820851,136
-121.085529471,37.052898227,132
-121.082164027,37.0530142737,158
-121.078798563,37.0531302253,158
-121.14932214,37.0479780621,134
-121.145957184,37.0480959051,134
-121.142592208,37.048213653,134
-121.139227212,37.0483313058,158
-121.135862197,37.0484488635,158
-121.132497162,37.048566326,144
-121.129132108,37.0486836935,144
-121.125767034,37.0488009657,145
-121.122401941,37.0489181429,149
-121.119036828,37.0490352249,149
-121.115671696,37.0491522118,154
-121.112306545,37.0492691035,154
-121.108941374,37.0493859001,133
-121.105576183,37.0495026016,133
-121.102210974,37.0496192079,0
-121.098845745,37.0497357191,128
-121.095480496,37.0498521351,128
-121.092115228,37.049968456,126
-121.088749941,37.0500846818,126
-121.085384635,37.0502008123,153
-121.082019309,37.0503168478,153
-121.078653965,37.050432788,153
-121.0752886,37.0505486332,153
-121.071923217,37.0506643831,153
-121.149175073,37.0452808619,145
-121.145810235,37.0453986935,145
-121.142445377,37.04551643,166
-121.1390805,37.0456340713,163
-121.135715603,37.0457516176,163
-121.132350687,37.0458690687,150
-121.128985751,37.0459864247,150
-121.125620796,37.0461036855,136
-121.122255821,37.0462208513,145
-121.118890827,37.0463379219,145
-121.115525813,37.0464548974,148
-121.11216078,37.0465717778,148
-121.108795728,37.046688563,144
-121.105430656,37.0468052531,144
-121.102065565,37.0469218481,127
-121.098700454,37.047038348,127
-121.095335324,37.0471547527,127
-121.091970175,37.0472710622,120
-121.088605007,37.0473872767,120
-121.085239819,37.0475033959,152
-121.081874612,37.0476194201,152
-121.078509385,37.0477353491,152
-121.07514414,37.0478511829,167
-121.071778875,37.0479669216,167
-121.149028026,37.0425836601,148
-121.145663306,37.0427014802,148
-121.142298567,37.0428192052,166
-121.138933808,37.0429368351,166
-121.13556903,37.0430543699,166
-121.132204232,37.0431718096,154
-121.128839414,37.0432891541,154
-121.125474577,37.0434064036,123
-121.122109721,37.043523558,136
-121.118744845,37.0436406172,148
-121.11537995,37.0437575813,148
-121.112015036,37.0438744503,148
-121.108650102,37.0439912242,149
-121.105285148,37.0441079029,149
-121.101920175,37.0442244866,142
-121.098555183,37.0443409751,142
-121.095190172,37.0444573685,142
-121.085095022,37.0448059778,145
-121.081729933,37.0449219907,145
-121.078364825,37.0450379084,171
-121.074999698,37.045153731,171
-121.071634551,37.0452694584,171
-121.142151776,37.0401219786,152
-121.138787135,37.0402395971,166
-121.135422475,37.0403571205,153
-121.132057796,37.0404745487,153
-121.128693097,37.0405918819,153
-121.125328378,37.0407091199,113
-121.121963641,37.0408262629,113
-121.118598883,37.0409433107,137
-121.115234106,37.0410602635,137
-121.11186931,37.0411771211,137
-121.108504495,37.0412938836,154
-121.10513966,37.041410551,154
-121.101774805,37.0415271233,149
-121.098409932,37.0416436005,149
-121.078220284,37.042340466,177
-121.074855275,37.0424562773,177
-121.071490247,37.0425719935,177
-121.142005004,37.0374247504,140
-121.138640482,37.0375423574,152
-121.13527594,37.0376598693,146
-121.131911379,37.0377772862,146
-121.128546799,37.0378946079,146
-121.125182199,37.0380118346,108
-121.121817579,37.0381289661,108
-121.111723604,37.0384797902,157
-121.108358907,37.0385965414,157
-121.104994191,37.0387131974,157
-121.101629455,37.0388297584,151
-121.098264699,37.0389462242,151
-121.078075762,37.0396430219,182
-121.074710872,37.0397588219,182
-121.135129425,37.0349626165,134
-121.131764982,37.0350800219,134
-121.12840052,37.0351973322,134
-121.125036039,37.0353145475,105
-121.121671538,37.0354316676,105
-121.101484123,37.0361323917,132
-121.098119486,37.0362488462,132
-121.134982929,37.0322653619,119
-121.131618605,37.0323827559,119
-121.128254261,37.0325000548,105
-121.124889898,37.0326172586,105
-121.121525515,37.0327343674,105
-121.118161113,37.0328513811,0
-121.114796692,37.0329682997,0
-121.134836453,37.0295681056,110
-121.131472247,37.0296854881,110
-121.128108022,37.0298027756,0
-121.124743777,37.0299199681,0
-121.121379512,37.0300370654,0
-121.127961802,37.0271054948,114
-121.124597675,37.0272226758,114
-121.117869364,37.0274567527,125
-121.114505179,37.0275736485,125
-121.127815601,37.0244082122,91
-121.124451593,37.0245253818,91
-121.120795695,37.0192478404,123
-121.12064979,37.0165505299,122
-121.117286097,37.0166674753,122
-121.120503903,37.0138532176,118
-121.117140329,37.0139701516,118
