pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P3S3	1	plate	1	na	Spec00848.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00849.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00850.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00851.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00852.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00853.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00854.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00855.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00856.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	plate	1	na	Spec00857.asd.txt	P3S3_1	P3S3_1_PL1
P3S3	1	water	1	na	Spec00858.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00859.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00860.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00861.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00862.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00863.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00864.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00865.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00866.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	water	1	na	Spec00867.asd.txt	P3S3_1	P3S3_1_WA1
P3S3	1	sky	1	na	Spec00868.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00869.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00870.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00871.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00872.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00873.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00874.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00875.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00876.asd.txt	P3S3_1	P3S3_1_SK1
P3S3	1	sky	1	na	Spec00877.asd.txt	P3S3_1	P3S3_1_SK1
