pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P3S1	3	plate	1	na	Spec00728.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00729.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00730.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00731.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00732.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00733.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00734.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00735.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00736.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	plate	1	na	Spec00737.asd.txt	P3S1_3	P3S1_3_PL1
P3S1	3	water	1	na	Spec00738.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00739.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00740.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00741.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00742.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00743.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00744.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00745.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00746.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	water	1	na	Spec00747.asd.txt	P3S1_3	P3S1_3_WA1
P3S1	3	sky	1	na	Spec00748.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00749.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00750.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00751.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00752.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00753.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00754.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00755.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00756.asd.txt	P3S1_3	P3S1_3_SK1
P3S1	3	sky	1	na	Spec00757.asd.txt	P3S1_3	P3S1_3_SK1
