Lon,Lat,Pixel Value
-122.895978018,39.0531744234,110
-122.892529259,39.0533493367,110
-122.88908047,39.0535241487,125
-122.885631651,39.0536988594,103
-122.882182802,39.0538734687,95
-122.878733924,39.0540479767,109
-122.875285015,39.0542223834,102
-122.871836077,39.0543966887,117
-122.868387108,39.0545708927,113
-122.86493811,39.0547449953,109
-122.861489082,39.0549189965,112
-122.858040024,39.0550928964,121
-122.854590936,39.0552666949,111
-122.851141819,39.0554403921,103
-122.847692671,39.0556139879,103
-122.844243494,39.0557874824,114
-122.840794287,39.0559608754,110
-122.837345051,39.0561341671,112
-122.833895785,39.0563073575,116
-122.830446489,39.0564804464,115
-122.826997163,39.056653434,108
-122.823547808,39.0568263202,110
-122.820098423,39.056999105,107
-122.816649008,39.0571717884,108
-122.813199564,39.0573443704,105
-122.809750091,39.057516851,98
-122.806300587,39.0576892303,109
-122.802851054,39.0578615081,106
-122.799401492,39.0580336845,118
-122.7959519,39.0582057596,130
-122.792502279,39.0583777332,122
-122.789052628,39.0585496054,135
-122.785602947,39.0587213762,143
-122.909547856,39.0497847757,101
-122.906099347,39.0499600777,103
-122.902650808,39.0501352783,106
-122.899202238,39.0503103776,100
-122.895753639,39.0504853756,116
-122.892305009,39.0506602722,116
-122.88885635,39.0508350676,123
-122.88540766,39.0510097616,115
-122.881958941,39.0511843543,110
-122.878510192,39.0513588457,108
-122.875061412,39.0515332357,111
-122.871612603,39.0517075244,111
-122.868163764,39.0518817117,117
-122.864714896,39.0520557978,122
-122.861265997,39.0522297824,112
-122.857817068,39.0524036657,113
-122.85436811,39.0525774477,109
-122.850919122,39.0527511283,113
-122.847470104,39.0529247076,107
-122.844021057,39.0530981855,115
-122.840571979,39.053271562,112
-122.837122872,39.0534448372,115
-122.833673735,39.0536180111,104
-122.830224569,39.0537910835,107
-122.826775373,39.0539640546,107
-122.823326147,39.0541369243,102
-122.819876892,39.0543096926,106
-122.816427606,39.0544823596,107
-122.812978292,39.0546549251,95
-122.809528948,39.0548273893,95
-122.806079574,39.0549997521,77
-122.80263017,39.0551720136,77
-122.799180737,39.0553441736,115
-122.795731275,39.0555162322,118
-122.792281783,39.0556881894,107
-122.788832262,39.0558600453,131
-122.785382711,39.0560317997,135
-122.781933131,39.0562034527,143
-122.91277134,39.0469204058,124
-122.90932299,39.0470957923,118
-122.90587461,39.0472710776,109
-122.9024262,39.0474462615,111
-122.89897776,39.0476213441,105
-122.89552929,39.0477963254,117
-122.892080789,39.0479712054,125
-122.888632259,39.0481459841,128
-122.885183699,39.0483206615,114
-122.881735109,39.0484952375,116
-122.87828649,39.0486697123,110
-122.87483784,39.0488440857,116
-122.87138916,39.0490183578,108
-122.86794045,39.0491925285,104
-122.864491711,39.0493665979,118
-122.861042942,39.049540566,107
-122.857594143,39.0497144328,114
-122.854145314,39.0498881982,122
-122.850696455,39.0500618622,111
-122.847247567,39.050235425,106
-122.843798649,39.0504088863,113
-122.840349701,39.0505822463,113
-122.836900723,39.050755505,97
-122.833451716,39.0509286623,108
-122.830002679,39.0511017183,94
-122.826553612,39.0512746729,94
-122.823104516,39.0514475261,94
-122.81965539,39.051620278,74
-122.816206234,39.0517929285,74
-122.812757049,39.0519654776,99
-122.809307834,39.0521379253,92
-122.80585859,39.0523102717,81
-122.802409316,39.0524825167,96
-122.798960013,39.0526546603,108
-122.79551068,39.0528267025,113
-122.792061317,39.0529986434,107
-122.788611925,39.0531704828,131
-122.909098153,39.0444068066,96
-122.905649903,39.0445820752,111
-122.902201622,39.0447572424,120
-122.898753311,39.0449323083,108
-122.895304971,39.0451072729,120
-122.8918566,39.0452821363,125
-122.888408199,39.0454568983,116
-122.884959768,39.045631559,125
-122.881511308,39.0458061184,121
-122.878062817,39.0459805766,108
-122.874614297,39.0461549333,117
-122.871165747,39.0463291888,110
-122.867717166,39.046503343,121
-122.864268556,39.0466773958,113
-122.860819917,39.0468513473,107
-122.857371247,39.0470251975,87
-122.853922547,39.0471989463,106
-122.850473818,39.0473725938,101
-122.847025059,39.04754614,89
-122.84357627,39.0477195848,114
-122.840127452,39.0478929283,120
-122.836678604,39.0480661705,107
-122.833229726,39.0482393113,110
-122.829780818,39.0484123508,110
-122.826331881,39.0485852889,85
-122.822882914,39.0487581256,88
-122.819433917,39.048930861,106
-122.815984891,39.0491034951,61
-122.812535836,39.0492760277,79
-122.80908675,39.049448459,83
-122.805637635,39.049620789,94
-122.802188491,39.0497930176,97
-122.798739317,39.0499651448,116
-122.795290114,39.0501371706,75
-122.791840881,39.050309095,105
-122.788391618,39.0504809181,116
-122.908873347,39.0417178186,111
-122.905425226,39.0418930704,111
-122.901977074,39.0420682209,119
-122.898528893,39.0422432702,117
-122.895080681,39.0424182181,120
-122.89163244,39.0425930648,115
-122.888184169,39.0427678102,123
-122.884735867,39.0429424543,116
-122.881287536,39.043116997,130
-122.877839175,39.0432914385,110
-122.874390784,39.0434657787,109
-122.870942363,39.0436400175,117
-122.867493912,39.0438141551,107
-122.864045432,39.0439881913,118
-122.860596921,39.0441621263,107
-122.857148381,39.0443359599,103
-122.853699811,39.0445096921,94
-122.850251211,39.0446833231,98
-122.846802581,39.0448568527,99
-122.843353922,39.0450302811,107
-122.839905233,39.045203608,102
-122.836456514,39.0453768337,94
-122.833007765,39.045549958,107
-122.829558987,39.0457229809,84
-122.826110179,39.0458959026,92
-122.822661342,39.0460687228,105
-122.819212475,39.0462414418,98
-122.815763578,39.0464140594,91
-122.812314652,39.0465865756,98
-122.808865696,39.0467589905,49
-122.805416711,39.046931304,53
-122.801967696,39.0471035161,95
-122.798518651,39.0472756269,69
-122.795069577,39.0474476364,85
-122.791620474,39.0476195444,93
-122.788171341,39.0477913511,113
-122.784722178,39.0479630564,121
-122.912096533,39.0388534918,129
-122.908648571,39.0390288282,118
-122.905200579,39.0392040633,113
-122.901752557,39.0393791972,122
-122.898304504,39.0395542297,128
-122.894856422,39.039729161,121
-122.89140831,39.039903991,122
-122.887960168,39.0400787197,127
-122.884511996,39.0402533472,124
-122.881063794,39.0404278733,114
-122.877615563,39.0406022982,119
-122.874167301,39.0407766217,121
-122.870719009,39.040950844,117
-122.867270688,39.0411249649,110
-122.863822336,39.0412989846,110
-122.860373955,39.0414729029,116
-122.856925544,39.0416467199,105
-122.853477104,39.0418204357,106
-122.850028633,39.0419940501,100
-122.846580133,39.0421675632,84
-122.843131603,39.0423409749,100
-122.839683043,39.0425142854,99
-122.836234454,39.0426874945,94
-122.832785835,39.0428606023,107
-122.829337186,39.0430336088,100
-122.825888508,39.0432065139,100
-122.8224398,39.0433793178,78
-122.818991062,39.0435520202,99
-122.815542295,39.0437246213,78
-122.812093498,39.0438971211,44
-122.808644671,39.0440695196,101
-122.805195815,39.0442418167,62
-122.80174693,39.0444140124,86
-122.798298015,39.0445861068,93
-122.79484907,39.0447580998,102
-122.791400096,39.0449299915,97
-122.787951093,39.0451017818,110
-122.78450206,39.0452734708,112
-122.781052997,39.0454450583,112
-122.908423824,39.0363398355,127
-122.904975962,39.0365150539,125
-122.901528069,39.0366901711,126
-122.898080146,39.0368651869,128
-122.894632193,39.0370401016,112
-122.89118421,39.0372149149,107
-122.887736198,39.037389627,118
-122.884288155,39.0375642377,109
-122.880840082,39.0377387472,116
-122.87739198,39.0379131555,105
-122.873943848,39.0380874624,106
-122.870495685,39.0382616681,119
-122.867047493,39.0384357724,112
-122.863599271,39.0386097755,116
-122.86015102,39.0387836772,111
-122.856702738,39.0389574777,104
-122.853254427,39.0391311769,102
-122.849806085,39.0393047747,97
-122.846357715,39.0394782713,104
-122.842909314,39.0396516665,100
-122.839460884,39.0398249605,86
-122.836012424,39.0399981531,84
-122.832563934,39.0401712444,79
-122.829115414,39.0403442344,95
-122.825666865,39.040517123,86
-122.822218287,39.0406899104,105
-122.818769678,39.0408625964,98
-122.815321041,39.041035181,93
-122.811872373,39.0412076644,36
-122.808423676,39.0413800464,94
-122.80497495,39.0415523271,91
-122.801526193,39.0417245064,115
-122.798077408,39.0418965844,107
-122.794628593,39.042068561,110
-122.791179748,39.0422404363,112
-122.787730874,39.0424122102,117
-122.784281971,39.0425838828,114
-122.908199108,39.0336508405,128
