Lon,Lat,Pixel Value
-122.903549539,39.0608913221,106
-122.900100452,39.0610664882,99
-122.896651335,39.0612415529,99
-122.893202188,39.0614165162,108
-122.889753011,39.0615913782,83
-122.886303803,39.0617661389,79
-122.882854566,39.0619407981,122
-122.879405299,39.062115356,108
-122.875956002,39.0622898126,113
-122.872506676,39.0624641677,100
-122.869057319,39.0626384215,124
-122.865607932,39.0628125739,111
-122.862158516,39.0629866249,113
-122.858709069,39.0631605745,125
-122.855259593,39.0633344227,123
-122.851810087,39.0635081696,116
-122.848360551,39.063681815,114
-122.844910986,39.0638553591,121
-122.841461391,39.0640288018,107
-122.838011766,39.064202143,116
-122.834562111,39.0643753829,105
-122.831112426,39.0645485213,112
-122.827662712,39.0647215584,114
-122.824212969,39.064894494,117
-122.820763195,39.0650673282,109
-122.817313392,39.065240061,112
-122.813863559,39.0654126924,116
-122.810413697,39.0655852223,133
-122.806963805,39.0657576509,118
-122.803513884,39.065929978,119
-122.800063932,39.0661022037,120
-122.796613952,39.0662743279,122
-122.793163942,39.0664463507,121
-122.789713902,39.0666182721,125
-122.786263833,39.066790092,116
-122.782813735,39.0669618105,133
-122.913671504,39.0576762584,145
-122.910222636,39.0578517118,116
-122.906773739,39.0580270639,97
-122.903324811,39.0582023146,110
-122.899875853,39.058377464,106
-122.896426866,39.058552512,108
-122.892977848,39.0587274587,105
-122.8895288,39.0589023041,105
-122.886079723,39.059077048,122
-122.882630615,39.0592516907,119
-122.879181478,39.0594262319,104
-122.87573231,39.0596006718,97
-122.872283113,39.0597750104,105
-122.868833885,39.0599492475,118
-122.865384628,39.0601233833,120
-122.861935341,39.0602974177,119
-122.858486024,39.0604713508,110
-122.855036678,39.0606451825,105
-122.851587301,39.0608189127,113
-122.848137895,39.0609925416,123
-122.844688459,39.0611660692,114
-122.841238993,39.0613394953,111
-122.837789498,39.06151282,118
-122.834339972,39.0616860434,115
-122.830890418,39.0618591653,117
-122.827440833,39.0620321859,100
-122.823991219,39.062205105,116
-122.820541575,39.0623779228,80
-122.817091901,39.0625506391,115
-122.813642198,39.062723254,120
-122.810192465,39.0628957675,106
-122.806742703,39.0630681796,116
-122.803292911,39.0632404903,120
-122.799843089,39.0634126996,121
-122.796393238,39.0635848074,127
-122.792943358,39.0637568138,137
-122.789493448,39.0639287188,137
-122.786043508,39.0641005224,148
-122.90999768,39.0551627355,106
-122.906548911,39.0553380708,115
-122.903100113,39.0555133048,106
-122.899651285,39.0556884375,109
-122.896202427,39.0558634689,110
-122.892753538,39.0560383989,110
-122.88930462,39.0562132276,125
-122.885855672,39.0563879549,103
-122.882406694,39.0565625809,95
-122.878957686,39.0567371055,109
-122.875508648,39.0569115288,102
-122.87205958,39.0570858507,117
-122.868610482,39.0572600712,113
-122.865161354,39.0574341904,109
-122.861712197,39.0576082083,112
-122.858263009,39.0577821248,121
-122.854813792,39.0579559399,111
-122.851364545,39.0581296536,103
-122.847915268,39.0583032659,103
-122.844465962,39.0584767769,114
-122.841016625,39.0586501865,110
-122.837567259,39.0588234947,112
-122.834117864,39.0589967016,116
-122.830668438,39.059169807,115
-122.827218983,39.0593428111,108
-122.823769498,39.0595157137,110
-122.820319984,39.059688515,107
-122.81687044,39.0598612149,108
-122.813420866,39.0600338134,105
-122.809971263,39.0602063104,98
-122.80652163,39.0603787061,109
-122.803071968,39.0605510004,106
-122.799622276,39.0607231932,118
-122.796172554,39.0608952846,130
-122.792722804,39.0610672747,122
-122.789273023,39.0612391632,135
-122.785823213,39.0614109504,143
-122.909772753,39.0524737568,101
-122.906324114,39.0526490754,103
-122.902875445,39.0528242927,106
-122.899426747,39.0529994087,100
-122.895978018,39.0531744234,116
-122.892529259,39.0533493367,116
-122.88908047,39.0535241487,123
-122.885631651,39.0536988594,115
-122.882182802,39.0538734687,110
-122.878733924,39.0540479767,108
-122.875285015,39.0542223834,111
-122.871836077,39.0543966887,111
-122.868387108,39.0545708927,117
-122.86493811,39.0547449953,122
-122.861489082,39.0549189965,112
-122.858040024,39.0550928964,113
-122.854590936,39.0552666949,109
-122.851141819,39.0554403921,113
-122.847692671,39.0556139879,107
-122.844243494,39.0557874824,115
-122.840794287,39.0559608754,112
-122.837345051,39.0561341671,115
-122.833895785,39.0563073575,104
-122.830446489,39.0564804464,107
-122.826997163,39.056653434,107
-122.823547808,39.0568263202,102
-122.820098423,39.056999105,106
-122.816649008,39.0571717884,107
-122.813199564,39.0573443704,95
-122.809750091,39.057516851,95
-122.806300587,39.0576892303,77
-122.802851054,39.0578615081,77
-122.799401492,39.0580336845,115
-122.7959519,39.0582057596,118
-122.792502279,39.0583777332,107
-122.789052628,39.0585496054,131
-122.785602947,39.0587213762,135
-122.782153237,39.0588930456,143
-122.912996336,39.0496093725,124
-122.909547856,39.0497847757,118
-122.906099347,39.0499600777,109
-122.902650808,39.0501352783,111
-122.899202238,39.0503103776,105
-122.895753639,39.0504853756,117
-122.892305009,39.0506602722,125
-122.88885635,39.0508350676,128
-122.88540766,39.0510097616,114
-122.881958941,39.0511843543,116
-122.878510192,39.0513588457,110
-122.875061412,39.0515332357,116
-122.871612603,39.0517075244,108
-122.868163764,39.0518817117,104
-122.864714896,39.0520557978,118
-122.861265997,39.0522297824,107
-122.857817068,39.0524036657,114
-122.85436811,39.0525774477,122
-122.850919122,39.0527511283,111
-122.847470104,39.0529247076,106
-122.844021057,39.0530981855,113
-122.840571979,39.053271562,113
-122.837122872,39.0534448372,97
-122.833673735,39.0536180111,108
-122.830224569,39.0537910835,94
-122.826775373,39.0539640546,94
-122.823326147,39.0541369243,94
-122.819876892,39.0543096926,74
-122.816427606,39.0544823596,74
-122.812978292,39.0546549251,99
-122.809528948,39.0548273893,92
-122.806079574,39.0549997521,81
-122.80263017,39.0551720136,96
-122.799180737,39.0553441736,108
-122.795731275,39.0555162322,113
-122.792281783,39.0556881894,107
-122.788832262,39.0558600453,131
-122.90932299,39.0470957923,96
-122.90587461,39.0472710776,111
-122.9024262,39.0474462615,120
-122.89897776,39.0476213441,108
-122.89552929,39.0477963254,120
-122.892080789,39.0479712054,125
-122.888632259,39.0481459841,116
-122.885183699,39.0483206615,125
-122.881735109,39.0484952375,121
-122.87828649,39.0486697123,108
-122.87483784,39.0488440857,117
-122.87138916,39.0490183578,110
-122.86794045,39.0491925285,121
-122.864491711,39.0493665979,113
-122.861042942,39.049540566,107
-122.857594143,39.0497144328,87
-122.854145314,39.0498881982,106
-122.850696455,39.0500618622,101
-122.847247567,39.050235425,89
-122.843798649,39.0504088863,114
-122.840349701,39.0505822463,120
-122.836900723,39.050755505,107
-122.833451716,39.0509286623,110
-122.830002679,39.0511017183,110
-122.826553612,39.0512746729,85
-122.823104516,39.0514475261,88
-122.81965539,39.051620278,106
-122.816206234,39.0517929285,61
-122.812757049,39.0519654776,79
-122.809307834,39.0521379253,83
-122.80585859,39.0523102717,94
-122.802409316,39.0524825167,97
-122.798960013,39.0526546603,116
-122.79551068,39.0528267025,75
-122.792061317,39.0529986434,105
-122.788611925,39.0531704828,116
-122.909098153,39.0444068066,111
-122.905649903,39.0445820752,111
-122.902201622,39.0447572424,119
-122.898753311,39.0449323083,117
-122.895304971,39.0451072729,120
-122.8918566,39.0452821363,115
-122.888408199,39.0454568983,123
-122.884959768,39.045631559,116
-122.881511308,39.0458061184,130
-122.878062817,39.0459805766,110
-122.874614297,39.0461549333,109
-122.871165747,39.0463291888,117
-122.867717166,39.046503343,107
-122.864268556,39.0466773958,118
-122.860819917,39.0468513473,107
-122.857371247,39.0470251975,103
-122.853922547,39.0471989463,94
-122.850473818,39.0473725938,98
-122.847025059,39.04754614,99
-122.84357627,39.0477195848,107
-122.840127452,39.0478929283,102
-122.836678604,39.0480661705,94
-122.833229726,39.0482393113,107
-122.829780818,39.0484123508,84
-122.826331881,39.0485852889,92
-122.822882914,39.0487581256,105
-122.819433917,39.048930861,98
-122.815984891,39.0491034951,91
-122.812535836,39.0492760277,98
-122.80908675,39.049448459,49
-122.805637635,39.049620789,53
-122.802188491,39.0497930176,95
-122.798739317,39.0499651448,69
-122.795290114,39.0501371706,85
-122.791840881,39.050309095,93
-122.788391618,39.0504809181,113
-122.784942326,39.0506526398,121
-122.912321438,39.0415424655,129
-122.908873347,39.0417178186,118
-122.905425226,39.0418930704,113
-122.901977074,39.0420682209,122
-122.898528893,39.0422432702,128
-122.895080681,39.0424182181,121
-122.89163244,39.0425930648,122
-122.888184169,39.0427678102,127
-122.884735867,39.0429424543,124
-122.881287536,39.043116997,114
-122.877839175,39.0432914385,119
-122.874390784,39.0434657787,121
-122.870942363,39.0436400175,117
-122.867493912,39.0438141551,110
-122.864045432,39.0439881913,110
-122.860596921,39.0441621263,116
-122.857148381,39.0443359599,105
-122.853699811,39.0445096921,106
-122.850251211,39.0446833231,100
-122.846802581,39.0448568527,84
-122.843353922,39.0450302811,100
-122.839905233,39.045203608,99
-122.836456514,39.0453768337,94
-122.833007765,39.045549958,107
-122.829558987,39.0457229809,100
-122.826110179,39.0458959026,100
-122.822661342,39.0460687228,78
-122.819212475,39.0462414418,99
-122.815763578,39.0464140594,78
-122.812314652,39.0465865756,44
-122.808865696,39.0467589905,101
-122.805416711,39.046931304,62
-122.801967696,39.0471035161,86
-122.798518651,39.0472756269,93
-122.795069577,39.0474476364,102
-122.791620474,39.0476195444,97
-122.788171341,39.0477913511,110
-122.784722178,39.0479630564,112
-122.781272987,39.0481346604,112
-122.908648571,39.0390288282,127
-122.905200579,39.0392040633,125
-122.901752557,39.0393791972,126
-122.898304504,39.0395542297,128
-122.894856422,39.039729161,112
-122.89140831,39.039903991,107
-122.887960168,39.0400787197,118
-122.884511996,39.0402533472,109
-122.881063794,39.0404278733,116
-122.877615563,39.0406022982,105
-122.874167301,39.0407766217,106
-122.870719009,39.040950844,119
-122.867270688,39.0411249649,112
-122.863822336,39.0412989846,116
-122.860373955,39.0414729029,111
-122.856925544,39.0416467199,104
-122.853477104,39.0418204357,102
-122.850028633,39.0419940501,97
-122.846580133,39.0421675632,104
-122.843131603,39.0423409749,100
-122.839683043,39.0425142854,86
-122.836234454,39.0426874945,84
-122.832785835,39.0428606023,79
-122.829337186,39.0430336088,95
-122.825888508,39.0432065139,86
-122.8224398,39.0433793178,105
-122.818991062,39.0435520202,98
-122.815542295,39.0437246213,93
-122.812093498,39.0438971211,36
-122.808644671,39.0440695196,94
-122.805195815,39.0442418167,91
-122.80174693,39.0444140124,115
-122.798298015,39.0445861068,107
-122.79484907,39.0447580998,110
-122.791400096,39.0449299915,112
-122.787951093,39.0451017818,117
-122.78450206,39.0452734708,114
-122.908423824,39.0363398355,128
-122.904975962,39.0365150539,118
-122.901528069,39.0366901711,125
-122.898080146,39.0368651869,123
