Lon,Lat,Pixel Value
-122.815635529,39.0869281151,0
-122.81218463,39.0871007766,0
-122.808733701,39.0872733367,0
-122.805282742,39.0874457952,0
-122.801831754,39.0876181522,0
-122.798380737,39.0877904078,0
-122.901673496,39.0798895905,0
-122.898223473,39.0800647721,0
-122.894773419,39.0802398522,0
-122.891323335,39.0804148309,0
-122.887873222,39.0805897081,0
-122.884423078,39.0807644839,0
-122.880972904,39.0809391583,0
-122.8775227,39.0811137312,0
-122.874072467,39.0812882027,0
-122.870622203,39.0814625728,0
-122.85682085,39.0821590385,0
-122.846469522,39.0826803225,0
-122.84301902,39.0828538809,0
-122.839568488,39.0830273379,0
-122.836117926,39.0832006933,0
-122.832667334,39.0833739473,0
-122.829216713,39.0835470998,0
-122.825766062,39.0837201509,0
-122.822315381,39.0838931004,0
-122.815413931,39.0842386951,0
-122.811963161,39.0844113402,0
-122.808512362,39.0845838838,0
-122.805061533,39.0847563259,0
-122.801610675,39.0849286665,0
-122.798159787,39.0851009056,0
-122.901448688,39.0772005827,0
-122.897998793,39.0773757475,0
-122.894548869,39.077550811,0
-122.891098915,39.077725773,0
-122.887648931,39.0779006336,0
-122.884198917,39.0780753927,0
-122.880748873,39.0782500505,0
-122.877298799,39.0784246068,0
-122.873848695,39.0785990616,0
-122.870398561,39.0787734151,0
-122.866948397,39.0789476671,0
-122.863498203,39.0791218176,0
-122.860047979,39.0792958668,0
-122.853147443,39.0796436607,0
-122.842796414,39.0801645906,0
-122.839346012,39.080338031,0
-122.835895579,39.08051137,0
-122.832445117,39.0806846075,0
-122.804840354,39.0820668543,0
-122.801389625,39.0822391785,0
-122.797938867,39.0824114012,0
-122.794488079,39.0825835224,0
-122.908123348,39.074160972,0
-122.904673643,39.074336323,0
-122.901223909,39.0745115725,0
-122.897774144,39.0746867207,0
-122.89432435,39.0748617674,0
-122.890874525,39.0750367128,0
-122.88742467,39.0752115567,0
-122.883974786,39.0753862992,0
-122.880524871,39.0755609403,0
-122.877074927,39.07573548,0
-122.873624952,39.0759099182,0
-122.870174948,39.076084255,0
-122.866724914,39.0762584904,0
-122.863274849,39.0764326244,0
-122.859824755,39.0766066569,0
-122.856374632,39.076780588,0
-122.852924478,39.0769544177,0
-122.849474294,39.0771281459,0
-122.839123565,39.0776487219,0
-122.835673263,39.0778220443,0
-122.83222293,39.0779952653,0
-122.825322177,39.0783414029,0
-122.801168605,39.0795496882,0
-122.797717976,39.0797218945,0
-122.794267318,39.0798939993,0
-122.79081663,39.0800660026,0
-122.904448765,39.0716473272,0
-122.90099916,39.07182256,0
-122.897549525,39.0719976915,0
-122.89409986,39.0721727216,0
-122.890650165,39.0723476502,0
-122.88720044,39.0725224775,0
-122.883750685,39.0726972033,0
-122.8803009,39.0728718278,0
-122.876851085,39.0730463508,0
-122.87340124,39.0732207725,0
-122.869951365,39.0733950927,0
-122.86650146,39.0735693115,0
-122.863051526,39.0737434288,0
-122.859601561,39.0739174448,0
-122.856151567,39.0740913593,0
-122.838901149,39.0749594105,0
-122.835450976,39.0751327164,0
-122.832000773,39.0753059208,0
-122.828550541,39.0754790239,0
-122.804398083,39.0766879043,0
-122.800947614,39.0768601956,0
-122.797497115,39.0770323855,0
-122.794046586,39.0772044739,0
-122.790596028,39.0773764608,0
-122.907673362,39.0687830115,0
-122.897324936,39.06930866,0
-122.8938754,39.0694836734,0
-122.890425835,39.0696585854,0
-122.886976239,39.069833396,0
-122.883526614,39.0700081052,0
-122.880076958,39.070182713,0
-122.876627273,39.0703572194,0
-122.873177557,39.0705316244,0
-122.869727812,39.070705928,0
-122.866278037,39.0708801302,0
-122.862828232,39.071054231,0
-122.859378397,39.0712282303,0
-122.855928532,39.0714021283,0
-122.852478638,39.0715759248,0
-122.838678762,39.0722700967,0
-122.835228718,39.0724433861,0
-122.831778645,39.0726165741,0
-122.814527835,39.0734809923,0
-122.811077583,39.0736535715,0
-122.807627303,39.0738260494,0
-122.804176993,39.0739984258,0
-122.800726653,39.0741707007,0
-122.797276283,39.0743428742,0
-122.793825884,39.0745149462,0
-122.790375456,39.0746869167,0
-122.907448415,39.0660940277,0
-122.900549753,39.066444528,0
-122.897100377,39.0666196261,0
-122.893650971,39.0667946228,0
-122.890201535,39.0669695182,0
-122.886752069,39.0671443121,0
-122.883302573,39.0673190047,0
-122.879853047,39.0674935958,0
-122.876403491,39.0676680856,0
-122.872953905,39.067842474,0
-122.869504289,39.068016761,0
-122.866054643,39.0681909466,0
-122.862604968,39.0683650308,0
-122.859155263,39.0685390136,0
-122.855705527,39.0687128949,0
-122.852255762,39.0688866749,0
-122.848805968,39.0690603535,0
-122.845356143,39.0692339306,0
-122.841906289,39.0694074063,0
-122.838456405,39.0695807806,0
-122.835006491,39.0697540535,0
-122.831556547,39.069927225,0
-122.810856263,39.0709641236,0
-122.807406112,39.071136585,0
-122.800505721,39.0714812035,0
-122.797055481,39.0716533606,0
-122.793605212,39.0718254162,0
-122.790154913,39.0719973703,0
-122.786704585,39.072169223,0
-122.907223497,39.0634050417,0
-122.903774311,39.0635803258,0
-122.900325094,39.0637555085,0
-122.896875848,39.06393059,0
-122.893426571,39.06410557,0
-122.889977265,39.0642804486,0
-122.886527928,39.0644552259,0
-122.883078561,39.0646299018,0
-122.879629165,39.0648044764,0
-122.876179739,39.0649789495,0
-122.872730282,39.0651533213,0
-122.869280796,39.0653275917,0
-122.86583128,39.0655017607,0
-122.862381734,39.0656758283,0
-122.858932158,39.0658497945,0
-122.855482552,39.0660236593,0
-122.852032917,39.0661974227,0
-122.848583252,39.0663710847,0
-122.845133557,39.0665446453,0
-122.841683832,39.0667181045,0
-122.824434762,39.0675838792,0
-122.820984859,39.0677567299,0
-122.817534926,39.0679294792,0
-122.810634972,39.0682746734,0
-122.807184951,39.0684471184,0
-122.8037349,39.0686194619,0
-122.800284819,39.068791704,0
-122.796834709,39.0689638447,0
-122.793384569,39.0691358839,0
-122.7899344,39.0693078216,0
-122.786484201,39.0694796579,0
-122.903549553,39.0608913207,0
-122.900100466,39.0610664867,0
-122.896651349,39.0612415514,0
-122.893202202,39.0614165148,0
-122.889753024,39.0615913768,0
-122.886303817,39.0617661374,0
-122.88285458,39.0619407967,0
-122.879405313,39.0621153546,0
-122.875956016,39.0622898111,0
-122.872506689,39.0624641663,0
-122.869057333,39.06263842,0
-122.86215853,39.0629866235,0
-122.858709083,39.0631605731,0
-122.855259607,39.0633344213,0
-122.851810101,39.0635081682,0
-122.848360565,39.0636818136,0
-122.844911,39.0638553577,0
-122.841461405,39.0640288003,0
-122.824212982,39.0648944926,0
-122.820763209,39.0650673268,0
-122.817313406,39.0652400596,0
-122.806963819,39.0657576495,0
-122.803513897,39.0659299766,0
-122.800063946,39.0661022022,0
-122.796613966,39.0662743265,0
-122.793163956,39.0664463493,0
-122.789713916,39.0666182707,0
-122.786263847,39.0667900906,0
-122.906773753,39.0580270625,0
-122.903324825,39.0582023132,0
-122.89642688,39.0585525106,0
-122.892977862,39.0587274573,0
-122.889528814,39.0589023026,0
-122.886079737,39.0590770466,0
-122.882630629,39.0592516892,0
-122.879181491,39.0594262305,0
-122.872283127,39.0597750089,0
-122.868833899,39.0599492461,0
-122.865384642,39.0601233819,0
-122.861935355,39.0602974163,0
-122.858486038,39.0604713494,0
-122.855036692,39.060645181,0
-122.851587315,39.0608189113,0
-122.848137909,39.0609925402,0
-122.844688473,39.0611660677,0
-122.841239007,39.0613394939,0
-122.830890431,39.0618591639,0
-122.803292925,39.0632404889,0
-122.799843103,39.0634126982,0
-122.796393252,39.063584806,0
-122.792943372,39.0637568124,0
-122.789493462,39.0639287174,0
-122.899651299,39.0556884361,0
-122.896202441,39.0558634674,0
-122.892753552,39.0560383975,0
-122.889304634,39.0562132261,0
-122.885855686,39.0563879535,0
-122.882406708,39.0565625794,0
-122.8789577,39.0567371041,0
-122.875508662,39.0569115273,0
-122.872059594,39.0570858493,0
-122.868610496,39.0572600698,0
-122.861712211,39.0576082069,0
-122.858263023,39.0577821233,0
-122.854813806,39.0579559384,0
-122.851364559,39.0581296522,0
-122.847915282,39.0583032645,0
-122.844465976,39.0584767755,0
-122.806521644,39.0603787047,0
-122.803071982,39.0605509989,0
-122.79962229,39.0607231918,0
-122.796172568,39.0608952832,0
-122.792722817,39.0610672732,0
-122.789273037,39.0612391618,0
-122.785823227,39.061410949,0
-122.895978032,39.053174422,0
-122.892529273,39.0533493353,0
-122.889080484,39.0535241473,0
-122.885631665,39.053698858,0
-122.882182816,39.0538734673,0
-122.878733938,39.0540479753,0
-122.875285029,39.054222382,0
-122.87183609,39.0543966873,0
-122.861489096,39.0549189951,0
-122.844243508,39.0557874809,0
-122.830446503,39.056480445,0
-122.826997177,39.0566534326,0
-122.823547822,39.0568263187,0
-122.820098437,39.0569991035,0
-122.813199578,39.057344369,0
-122.809750104,39.0575168496,0
-122.806300601,39.0576892288,0
-122.802851068,39.0578615067,0
-122.799401506,39.0580336831,0
-122.795951914,39.0582057581,0
-122.792502293,39.0583777318,0
-122.789052642,39.058549604,0
-122.785602961,39.0587213748,0
-122.782153251,39.0588930442,0
-122.895753653,39.0504853741,0
-122.892305023,39.0506602708,0
-122.885407674,39.0510097602,0
-122.881958955,39.0511843529,0
-122.878510206,39.0513588442,0
-122.875061426,39.0515332343,0
-122.871612617,39.051707523,0
-122.84402107,39.0530981841,0
-122.830224583,39.0537910821,0
-122.826775387,39.0539640532,0
-122.823326161,39.0541369229,0
-122.81642762,39.0544823582,0
-122.812978306,39.0546549237,0
-122.809528961,39.0548273879,0
-122.806079588,39.0549997507,0
-122.802630184,39.0551720121,0
-122.799180751,39.0553441722,0
-122.795731289,39.0555162308,0
-122.792281797,39.055688188,0
-122.788832276,39.0558600438,0
-122.785382725,39.0560317983,0
-122.898977774,39.0476213427,0
-122.892080803,39.047971204,0
-122.885183713,39.0483206601,0
-122.881735123,39.0484952361,0
-122.878286503,39.0486697108,0
-122.874837854,39.0488440842,0
-122.871389174,39.0490183563,0
-122.836900737,39.0507555036,0
-122.82310453,39.0514475247,0
-122.819655404,39.0516202766,0
-122.816206248,39.051792927,0
-122.812757063,39.0519654762,0
-122.809307848,39.0521379239,0
-122.805858604,39.0523102703,0
-122.80240933,39.0524825153,0
-122.798960026,39.0526546589,0
-122.795510694,39.0528267011,0
-122.792061331,39.052998642,0
-122.788611939,39.0531704814,0
-122.891856614,39.0452821349,0
-122.888408213,39.0454568969,0
-122.884959782,39.0456315576,0
-122.881511322,39.045806117,0
-122.878062831,39.0459805751,0
-122.874614311,39.0461549319,0
-122.87116576,39.0463291874,0
-122.836678618,39.0480661691,0
-122.83322974,39.0482393099,0
-122.826331895,39.0485852874,0
-122.822882928,39.0487581242,0
-122.819433931,39.0489308596,0
-122.815984905,39.0491034936,0
-122.81253585,39.0492760263,0
-122.809086764,39.0494484576,0
-122.805637649,39.0496207876,0
-122.802188505,39.0497930161,0
-122.798739331,39.0499651434,0
-122.795290128,39.0501371692,0
-122.791840895,39.0503090936,0
-122.788391632,39.0504809167,0
-122.78494234,39.0506526384,0
-122.895080695,39.0424182167,0
-122.891632454,39.0425930634,0
-122.888184183,39.0427678088,0
-122.884735881,39.0429424528,0
-122.88128755,39.0431169956,0
-122.877839189,39.0432914371,0
-122.874390798,39.0434657773,0
-122.870942377,39.0436400161,0
-122.839905247,39.0452036066,0
-122.836456528,39.0453768322,0
-122.833007779,39.0455499565,0
-122.829559001,39.0457229795,0
-122.819212489,39.0462414403,0
-122.815763592,39.0464140579,0
-122.812314666,39.0465865742,0
-122.805416725,39.0469313026,0
-122.80196771,39.0471035147,0
-122.798518665,39.0472756255,0
-122.795069591,39.0474476349,0
-122.791620488,39.047619543,0
-122.788171355,39.0477913497,0
-122.784722192,39.047963055,0
-122.894856436,39.0397291596,0
-122.891408324,39.0399039896,0
-122.887960182,39.0400787183,0
-122.881063808,39.0404278719,0
-122.877615576,39.0406022967,0
-122.874167315,39.0407766203,0
-122.836234468,39.0426874931,0
-122.825888522,39.0432065125,0
-122.822439813,39.0433793163,0
-122.818991076,39.0435520188,0
-122.815542308,39.0437246199,0
-122.812093512,39.0438971197,0
-122.808644685,39.0440695182,0
-122.805195829,39.0442418152,0
-122.801746944,39.044414011,0
-122.798298029,39.0445861054,0
-122.794849084,39.0447580984,0
-122.79140011,39.0449299901,0
-122.787951107,39.0451017804,0
-122.784502074,39.0452734693,0
-122.781053011,39.0454450569,0
-122.894632207,39.0370401001,0
-122.884288169,39.0375642363,0
-122.880840096,39.0377387458,0
-122.846357728,39.0394782699,0
-122.822218301,39.0406899089,0
-122.818769692,39.0408625949,0
-122.815321055,39.0410351796,0
-122.811872387,39.041207663,0
-122.80842369,39.041380045,0
-122.804974963,39.0415523256,0
-122.801526207,39.041724505,0
-122.798077422,39.0418965829,0
-122.794628607,39.0420685596,0
-122.791179762,39.0422404349,0
-122.787730888,39.0424122088,0
-122.784281984,39.0425838814,0
-122.887512271,39.0347005304,0
-122.884064358,39.0348751246,0
-122.880616414,39.0350496174,0
-122.877168441,39.035224009,0
-122.873720438,39.0353982994,0
-122.86337625,39.0359205626,0
-122.853031793,39.0364419143,0
-122.84613534,39.0367889757,0
-122.818548339,39.0381731688,0
-122.81509983,39.038345737,0
-122.811651292,39.0385182039,0
-122.808202724,39.0386905695,0
-122.804754127,39.0388628337,0
-122.801305501,39.0390349966,0
-122.797856844,39.0392070582,0
-122.794408159,39.0393790185,0
-122.790959443,39.0395508774,0
-122.787510699,39.0397226349,0
-122.784061925,39.0398942912,0
-122.780613121,39.040065846,0
-122.897631533,39.031487093,0
-122.894183839,39.0316619742,0
-122.890736115,39.0318367542,0
-122.88728836,39.032011433,0
-122.883840576,39.0321860105,0
-122.880392762,39.0323604867,0
-122.876944918,39.0325348617,0
-122.873497045,39.0327091354,0
-122.870049141,39.0328833079,0
-122.866601208,39.033057379,0
-122.849361093,39.0339262157,0
-122.845912981,39.0340996792,0
-122.818327014,39.0354837403,0
-122.814878635,39.0356562921,0
-122.811430227,39.0358287426,0
-122.807981788,39.0360010917,0
-122.804533321,39.0361733395,0
-122.801084823,39.036345486,0
-122.797636296,39.0365175312,0
-122.79418774,39.0366894751,0
-122.790739154,39.0368613176,0
-122.787290539,39.0370330588,0
-122.783841894,39.0372046986,0
-122.78039322,39.0373762371,0
-122.776944517,39.0375476743,0
-122.773495784,39.0377190101,0
-122.756251679,39.0385741691,0
-122.752802771,39.0387448968,0
-122.897407265,39.0287980432,0
-122.8939597,39.0289729078,0
-122.890512105,39.0291476711,0
-122.883616825,39.0294968941,0
-122.88016914,39.0296713537,0
-122.869825907,39.030194125,0
-122.866378103,39.0303681796,0
-122.845690652,39.0314103804,0
-122.828450292,39.0322760958,0
-122.82155394,39.032621673,0
-122.81810572,39.0327943096,0
-122.81465747,39.0329668449,0
-122.811209191,39.0331392789,0
-122.807760882,39.0333116116,0
-122.804312543,39.033483843,0
-122.800864175,39.0336559731,0
-122.797415778,39.0338280019,0
-122.793967351,39.0339999294,0
-122.790518895,39.0341717555,0
-122.787070409,39.0343434803,0
-122.783621893,39.0345151038,0
-122.780173349,39.034686626,0
-122.776724775,39.0348580468,0
-122.773276171,39.0350293663,0
-122.769827538,39.0352005845,0
-122.762930185,39.0355427168,0
-122.759481464,39.0357136309,0
-122.756032714,39.0358844437,0
-122.752583934,39.0360551551,0
-122.749135126,39.0362257652,0
-122.89373559,39.026283839,0
-122.890288125,39.0264585857,0
-122.886840629,39.0266332312,0
-122.883393103,39.0268077754,0
-122.828228639,39.0295867122,0
-122.824780607,39.0297595349,0
-122.821332546,39.0299322564,0
-122.817884455,39.0301048765,0
-122.814436334,39.0302773954,0
-122.810988184,39.030449813,0
-122.807540005,39.0306221293,0
-122.804091796,39.0307943443,0
-122.800643557,39.0309664579,0
-122.797195289,39.0311384703,0
-122.793746991,39.0313103814,0
-122.790298664,39.0314821911,0
-122.786850308,39.0316538996,0
-122.783401922,39.0318255067,0
-122.779953507,39.0319970125,0
-122.776505062,39.032168417,0
-122.766159552,39.0326820225,0
-122.76271099,39.0328530217,0
-122.759262398,39.0330239195,0
-122.755813777,39.033194716,0
-122.752365127,39.0333654112,0
-122.748916448,39.033536005,0
-122.828007015,39.0268973262,0
-122.824559113,39.0270701325,0
-122.821111181,39.0272428375,0
-122.817663219,39.0274154412,0
-122.814215228,39.0275879436,0
-122.810767207,39.0277603448,0
-122.807319157,39.0279326446,0
-122.803871077,39.0281048432,0
-122.800422968,39.0282769405,0
-122.796974829,39.0284489364,0
-122.793526661,39.0286208311,0
-122.790078464,39.0287926245,0
-122.786630236,39.0289643166,0
-122.78318198,39.0291359073,0
-122.779733694,39.0293073968,0
-122.776285379,39.0294787849,0
-122.762491824,39.0301633243,0
-122.759043362,39.0303342059,0
-122.75559487,39.0305049861,0
-122.75214635,39.030675665,0
-122.7486978,39.0308462426,0
-122.745249221,39.0310167188,0
-122.807098339,39.0252431577,0
-122.803650389,39.0254153398,0
-122.800202409,39.0255874207,0
-122.796754399,39.0257594002,0
-122.793306361,39.0259312785,0
-122.786410194,39.0262747312,0
-122.782962067,39.0264463056,0
-122.779513911,39.0266177788,0
-122.776065725,39.0267891506,0
-122.772617509,39.0269604211,0
-122.769169264,39.0271315903,0
-122.762272687,39.0274736247,0
-122.758824354,39.02764449,0
-122.755375992,39.0278152539,0
-122.751927601,39.0279859165,0
-122.745030731,39.0283269378,0
-122.741582252,39.0284972964,0
-122.806877551,39.0225536684,0
-122.80342973,39.0227258341,0
-122.799981879,39.0228978986,0
-122.796533999,39.0230698618,0
-122.793086089,39.0232417237,0
-122.78963815,39.0234134843,0
-122.786190182,39.0235851436,0
-122.782742184,39.0237567017,0
-122.779294157,39.0239281584,0
-122.7758461,39.0240995139,0
-122.772398014,39.0242707681,0
-122.768949898,39.024441921,0
-122.765501754,39.0246129725,0
-122.744812271,39.0256371545,0
-122.741363921,39.0258074969,0
-122.796313628,39.020380321,0
-122.789418038,39.0207239108,0
-122.785970199,39.0208955537,0
-122.78252233,39.0210670954,0
-122.779074432,39.0212385358,0
-122.775626505,39.021409875,0
-122.772178548,39.0215811128,0
-122.768730562,39.0217522494,0
-122.765282546,39.0219232846,0
-122.741145619,39.0231176951,0
-122.73769737,39.02328792,0
-122.799540908,39.0175188476,0
-122.796093286,39.017690778,0
-122.792645635,39.0178626071,0
-122.789197955,39.018034335,0
-122.785750245,39.0182059616,0
-122.782302505,39.0183774869,0
-122.778854737,39.018548911,0
-122.775406939,39.0187202338,0
-122.771959111,39.0188914553,0
-122.768511255,39.0190625755,0
-122.765063368,39.0192335945,0
-122.761615453,39.0194045121,0
-122.740927346,39.0204278911,0
-122.737479226,39.0205980997,0
-122.734031077,39.020768207,0
-122.720238189,39.0214476232,0
-122.802767929,39.0146573034,0
-122.795872974,39.0150012326,0
-122.792425452,39.0151730454,0
-122.788977901,39.0153447569,0
-122.78553032,39.0155163671,0
-122.78208271,39.0156878761,0
-122.778635071,39.0158592838,0
-122.775187402,39.0160305903,0
-122.771739704,39.0162017954,0
-122.768291977,39.0163728994,0
-122.76484422,39.016543902,0
-122.761396434,39.0167148034,0
-122.737261112,39.0179082771,0
-122.733813092,39.0180783682,0
-122.730365043,39.018248358,0
-122.706227886,39.01943545,0
-122.688986188,39.0202803334,0
-122.795652691,39.012311685,0
-122.788757877,39.0126551765,0
-122.785310425,39.0128267703,0
-122.781862945,39.012998263,0
-122.768072728,39.0136832209,0
-122.747386524,39.01470762,0
-122.743938721,39.0148779987,0
-122.740490888,39.0150482761,0
-122.737043027,39.0152184523,0
-122.733595136,39.0153885272,0
-122.730147217,39.0155585008,0
-122.726699268,39.0157283731,0
-122.716355247,39.0162373822,0
-122.712907182,39.0164068493,0
-122.709459088,39.0165762151,0
-122.706010964,39.0167454796,0
-122.702562812,39.0169146428,0
-122.699114631,39.0170837046,0
-122.695666421,39.0172526652,0
-122.692218182,39.0174215245,0
-122.688769914,39.0175902824,0
-122.681873291,39.0179274943,0
-122.795432438,39.0096221351,0
-122.791985175,39.009793915,0
-122.767853508,39.0109935402,0
-122.76440601,39.0111645103,0
-122.74716808,39.0120178416,0
-122.736824971,39.0125286252,0
-122.73337721,39.0126986839,0
-122.729929419,39.0128686412,0
-122.7264816,39.0130384973,0
-122.723033751,39.0132082521,0
-122.719585874,39.0133779057,0
-122.716137967,39.0135474579,0
-122.712690031,39.0137169088,0
-122.709242066,39.0138862585,0
-122.705794072,39.0140555069,0
-122.698897998,39.0143936997,0
-122.695449917,39.0145626441,0
-122.692001807,39.0147314873,0
-122.681657304,39.0152374089,0
-122.678209079,39.0154058468,0
-122.674760825,39.0155741833,0
-122.671312541,39.0157424186,169
-122.66786423,39.0159105525,0
-122.795212214,39.0069325828,0
-122.764186949,39.008474811,0
-122.743502121,39.0094984072,0
-122.740054547,39.0096686521,97
-122.726263961,39.0103486193,0
-122.719368493,39.0106879953,0
-122.715920716,39.0108575314,122
-122.712472909,39.0110269662,0
-122.709025074,39.0111962997,0
-122.705577209,39.0113655319,0
-122.698681393,39.0117036924,0
-122.695233442,39.0118726208,0
-122.691785461,39.0120414478,0
-122.688337452,39.0122101736,0
-122.674545125,39.0128840635,0
-122.671096972,39.0130522827,0
-122.667648789,39.0132204006,0
-122.664200578,39.0133884172,0
-122.736388947,39.0071489642,0
-122.715703494,39.0081676026,0
-122.712255817,39.0083370212,0
