pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P3S3	2	plate	1	na	Spec00781.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00782.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00783.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00784.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00785.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00786.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00787.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00788.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00789.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	plate	1	na	Spec00790.asd.txt	P3S3_2	P3S3_2_PL1
P3S3	2	water	1	na	Spec00791.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00792.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00793.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00794.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00795.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00796.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00797.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00798.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00799.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	water	1	na	Spec00800.asd.txt	P3S3_2	P3S3_2_WA1
P3S3	2	sky	1	na	Spec00801.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00802.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00803.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00804.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00805.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00806.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00807.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00808.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00809.asd.txt	P3S3_2	P3S3_2_SK1
P3S3	2	sky	1	na	Spec00810.asd.txt	P3S3_2	P3S3_2_SK1
