pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P2S3	1	plate	1	na	Spec00471.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00472.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00473.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00474.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00475.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00476.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00477.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00478.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00479.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	plate	1	na	Spec00480.asd.txt	P2S3_1	P2S3_1_PL1
P2S3	1	water	1	na	Spec00481.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00482.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00483.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00484.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00485.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00486.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00487.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00488.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00489.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	water	1	na	Spec00490.asd.txt	P2S3_1	P2S3_1_WA1
P2S3	1	sky	1	na	Spec00491.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00492.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00493.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00494.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00495.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00496.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00497.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00498.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00499.asd.txt	P2S3_1	P2S3_1_SK1
P2S3	1	sky	1	na	Spec00500.asd.txt	P2S3_1	P2S3_1_SK1
