pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
LA03C	1	plate	1	na	Spec00241.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00242.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00243.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00244.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00245.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00246.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00247.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00248.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00249.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	plate	1	na	Spec00250.asd.txt	LA03C_1	LA03C_1_PL1
LA03C	1	water	1	na	Spec00251.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00252.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00253.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00254.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00255.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00256.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00257.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00258.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00259.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	water	1	na	Spec00260.asd.txt	LA03C_1	LA03C_1_WA1
LA03C	1	sky	1	na	Spec00261.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00262.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00263.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00264.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00265.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00266.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00267.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00268.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00269.asd.txt	LA03C_1	LA03C_1_SK1
LA03C	1	sky	1	na	Spec00270.asd.txt	LA03C_1	LA03C_1_SK1
