pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
LA03D	3	plate	1	na	Spec00421.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00422.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00423.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00424.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00425.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00426.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00427.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00428.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00429.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	plate	1	na	Spec00430.asd.txt	LA03D_3	LA03D_3_PL1
LA03D	3	water	1	na	Spec00431.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00432.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00433.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00434.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00435.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00436.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00437.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00438.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00439.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	water	1	na	Spec00440.asd.txt	LA03D_3	LA03D_3_WA1
LA03D	3	sky	1	na	Spec00441.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00442.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00443.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00444.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00445.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00446.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00447.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00448.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00449.asd.txt	LA03D_3	LA03D_3_SK1
LA03D	3	sky	1	na	Spec00450.asd.txt	LA03D_3	LA03D_3_SK1
