pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
OA04D	1	plate	1	deg25 FOV	Spec00451.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00452.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00453.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00454.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00455.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00456.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00457.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00458.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00459.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	plate	1	deg25 FOV	Spec00460.asd.txt	OA04D_1	OA04D_1_PL1
OA04D	1	water	1	deg25 FOV	Spec00461.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00462.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00463.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00464.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00465.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00466.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00467.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00468.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00469.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	water	1	deg25 FOV	Spec00470.asd.txt	OA04D_1	OA04D_1_WA1
OA04D	1	sky	1	deg25 FOV	Spec00471.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00472.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00473.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00474.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00475.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00476.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00477.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00478.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00479.asd.txt	OA04D_1	OA04D_1_SK1
OA04D	1	sky	1	deg25 FOV	Spec00480.asd.txt	OA04D_1	OA04D_1_SK1
