pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
CL03F	1	plate	1	na	Spec00151.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00152.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00153.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00154.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00155.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00156.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00157.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00158.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00159.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	plate	1	na	Spec00160.asd.txt	CL03F_1	CL03F_1_PL1
CL03F	1	water	1	na	Spec00161.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00162.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00163.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00164.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00165.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00166.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00167.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00168.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00169.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	water	1	na	Spec00170.asd.txt	CL03F_1	CL03F_1_WA1
CL03F	1	sky	1	na	Spec00171.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00172.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00173.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00174.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00175.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00176.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00177.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00178.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00179.asd.txt	CL03F_1	CL03F_1_SK1
CL03F	1	sky	1	na	Spec00180.asd.txt	CL03F_1	CL03F_1_SK1
