pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
OA04C	3	plate	1	na	Spec00621.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00622.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00623.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00624.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00625.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00626.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00627.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00628.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00629.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	plate	1	na	Spec00630.asd.txt	OA04C_3	OA04C_3_PL1
OA04C	3	water	1	na	Spec00631.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00632.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00633.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00634.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00635.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00636.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00637.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00638.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00639.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	1	na	Spec00640.asd.txt	OA04C_3	OA04C_3_WA1
OA04C	3	water	2	na	Spec00641.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00642.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00643.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00644.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00645.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00646.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00647.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00648.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00649.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	water	2	na	Spec00650.asd.txt	OA04C_3	OA04C_3_WA2
OA04C	3	sky	1	na	Spec00651.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00652.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00653.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00654.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00655.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00656.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00657.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00658.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00659.asd.txt	OA04C_3	OA04C_3_SK1
OA04C	3	sky	1	na	Spec00660.asd.txt	OA04C_3	OA04C_3_SK1
