pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
UA07C	2	plate	1	na	Spec00051.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00052.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00053.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00054.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00055.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00056.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00057.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00058.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00059.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	plate	1	na	Spec00060.asd.txt	UA07C_2	UA07C_2_PL1
UA07C	2	water	1	na	Spec00061.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00062.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00063.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00064.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00065.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00066.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00067.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00068.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00069.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	water	1	na	Spec00070.asd.txt	UA07C_2	UA07C_2_WA1
UA07C	2	sky	1	na	Spec00071.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00072.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00073.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00074.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00075.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00076.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00077.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00078.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00079.asd.txt	UA07C_2	UA07C_2_SK1
UA07C	2	sky	1	na	Spec00080.asd.txt	UA07C_2	UA07C_2_SK1
