pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
UA06C	1	plate	1	na	Spec00121.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00122.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00123.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00124.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00125.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00126.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00127.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00128.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00129.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	plate	1	na	Spec00130.asd.txt	UA06C_1	UA06C_1_PL1
UA06C	1	water	1	na	Spec00131.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00132.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00133.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00134.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00135.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00136.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00137.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00138.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00139.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	water	1	na	Spec00140.asd.txt	UA06C_1	UA06C_1_WA1
UA06C	1	sky	1	na	Spec00141.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00142.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00143.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00144.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00145.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00146.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00147.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00148.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00149.asd.txt	UA06C_1	UA06C_1_SK1
UA06C	1	sky	1	na	Spec00150.asd.txt	UA06C_1	UA06C_1_SK1
