pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P3S1	2	plate	1	na	Spec00621.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00622.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00623.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00624.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00625.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00626.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00627.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00628.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00629.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	plate	1	na	Spec00630.asd.txt	P3S1_2	P3S1_2_PL1
P3S1	2	water	1	na	Spec00631.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00632.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00633.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00634.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00635.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00636.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00637.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00638.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00639.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	water	1	na	Spec00640.asd.txt	P3S1_2	P3S1_2_WA1
P3S1	2	sky	1	na	Spec00641.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00642.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00643.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00644.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00645.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00646.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00647.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00648.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00649.asd.txt	P3S1_2	P3S1_2_SK1
P3S1	2	sky	1	na	Spec00650.asd.txt	P3S1_2	P3S1_2_SK1
