pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P1S3	1	plate	1	na	Spec00201.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00202.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00203.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00204.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00205.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00206.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00207.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00208.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00209.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	plate	1	na	Spec00210.asd.txt	P1S3_1	P1S3_1_PL1
P1S3	1	water	1	na	Spec00211.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00212.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00213.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00214.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00215.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00216.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00217.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00218.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00219.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	water	1	na	Spec00220.asd.txt	P1S3_1	P1S3_1_WA1
P1S3	1	sky	1	na	Spec00221.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00222.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00223.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00224.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00225.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00226.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00227.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00228.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00229.asd.txt	P1S3_1	P1S3_1_SK1
P1S3	1	sky	1	na	Spec00230.asd.txt	P1S3_1	P1S3_1_SK1
